Unnamed: 0.1,Unnamed: 0,index,Rating,Id,Date,views,like,Title,Text
0,0,0,5,bit1***예매자,2021.11.01,조회 5731,공감 20공감하기,베스트단숨에 인생작품 등극,와빌리 엘리어트 빌리 엘리어트 입소문이애 익히 들어 알고 있었고 어린 배우들이 대단하단 얘기도 듣긴 했지만 실제로 보고 듣는 것과는 천지차이네요 정말올 한해 위키드부터 시작해 시카고 라만차 하데스타운 등등 쟁쟁한 작품들이 많았지만 제게 있어 올해의 뮤지컬은 단연코 빌리 엘리어트입니다이제야 처음 봤다는게 너무 아쉬우면서도 한편으론 처음 볼때만 느낄 수 있는 감동과 벅참이 참 행복하네요 올해 안에 꼭 한번 더 다시 보고 싶은 명작입니다 사랑해요 빌리 마이클 
1,1,1,5,hj2***예매자,2021.11.01,조회 3481,공감 5공감하기,베스트역시 최고에요,시훈빌리에 이어 현준빌리 보고 왔어요시훈빌리 보고 다른 3명의 빌리들 공연 모두 보고 싶다고 생각했었는데 현준빌리 보고 오니 빠른 시일내에 2명의 빌리들도 보고싶더라고요보면 볼수록 감동입니다얼마나 노력했을지 노력하는지 노력할지 안쓰럽기도 하고 대견하고 멋있었어요빌리뿐만 아니라 모든 배우들의 열정과 노력으로 만들어진 뮤지컬입니다약 3달정도 남았으니 모든 배우들 다치지 않고 건강히 공연 마치면 좋겠어요각 넘버들이 안겨주는 의미와 감동을 다시 느끼러 가야겠어요빌리 엘리어트 최고
2,2,2,5,abcd***예매자,2022.06.13,조회 28,공감 0공감하기,이최뮤,행운을 빌어 빌리
3,3,3,5,dlalgus***예매자,2022.03.13,조회 26,공감 1공감하기,빌리,잘지내니 보고싶다  우리 아가들나는 아직도 더럼마을에 살아   
4,4,4,5,jsscj***예매자,2022.03.10,조회 27,공감 0공감하기,보고싶다 그립다,강혁이 공연 너무 그립다디비디도 없고… 말로 하는 연기 진짜 못본다 생각하니까 너무 슬퍼요 신시
5,5,5,5,tkakrdudn***예매자,2022.03.07,조회 20,공감 0공감하기,이 최 뮤,단언컨데 최고였어요
6,6,6,4,sim***예매자,2022.03.07,조회 31,공감 0공감하기,빌리엘리어트 홈커밍데이,1대 2대 3대 빌리들이 모인 스페셜 커튼콜가슴뭉클하고 행복했습니다
7,7,7,5,s_hyo***예매자,2022.03.04,조회 21,공감 0공감하기,이최뮤,1막 마지막곡이랑 2막 구름이 나오면 집중해주세요 대박입니다
8,8,8,5,msujin***예매자,2022.03.03,조회 19,공감 0공감하기,재밌었어요,빌리들 붕붕 날아다니는 거 좋았어요
9,9,9,4,lsyso***예매자,2022.03.02,조회 26,공감 0공감하기,좋았오요,최고의 뮤지컬최고의 뮤지컬최고의 뮤지컬최고의 뮤지컬최고의 뮤지컬최고의 뮤지컬
10,10,10,5,wodudtm***예매자,2022.03.02,조회 22,공감 0공감하기,이 시대 최고의 뮤지컬,이 시대 최고의 뮤지컬이라는 수식어로도 부족한 뮤지컬
11,11,11,5,jonge***예매자,2022.02.28,조회 13,공감 0공감하기,넘 재밌었어요,굿굿굿
12,12,12,5,hrjksr2***예매자,2022.02.28,조회 32,공감 0공감하기,김시훈 빌리 정말 최고입니다,봐도봐도 볼때마다 레전드 갱신해주시는 김시훈 빌리최고입니다
13,13,13,5,hrjksr2***예매자,2022.02.28,조회 14,공감 0공감하기,이시대 최고의 뮤지컬,이시대 최고의 뮤지컬은 단언컨데 빌리엘리어트 입니다김시훈 주현준 전강혁 이우진 빌리 엘리어트절대 잊지 못할꺼에요
14,14,14,5,pasy***예매자,2022.02.28,조회 16,공감 0공감하기,이시대의 최고의 뮤지컬,이시대의 최고의 뮤지컬
15,15,15,5,si941***예매자,2022.02.28,조회 20,공감 0공감하기,인생 뮤지컬 빌리엘리어트…,최고인데 부작용이 크네요빌리 끝난 이후로 다른 뮤지컬이 별로 보고싶지 않아요……사연 빨리 올려주시궜어요 죽어가는 더럼주민 살려주세요
16,16,16,5,si941***예매자,2022.02.28,조회 39,공감 0공감하기,빌리 사연 언제 오나요 당장 오디션 진행해주세요,마음이 허해서 살아갈 수가 없어요절 이렇게 만든 신시 빠른 사연으로 책임져주세요
17,19,19,5,sakura***예매자,2022.02.28,조회 17,공감 0공감하기,빌리 엘리어트,전강혁 나다움 이윤슬 김영주 최명경 박정자발레리노로 날아오를 강혁빌리와마지막으로 마이클에게 안녕을 고한 다움빌리디테일하고 귀여운 연기로 사랑할 수 밖에 없었던 윤슬데비
18,20,20,5,sakura***예매자,2022.02.28,조회 16,공감 0공감하기,빌리 엘리어트,이 시대 최고의 뮤지컬영원히 사랑해행운을 빌어
19,21,21,5,jaykim6***예매자,2022.02.28,조회 11,공감 0공감하기,이최뮤,아이들과 함께 행복할 수 있었습니다감사합니다
20,22,22,5,shortycat***예매자,2022.02.28,조회 15,공감 0공감하기,완벽한 공연,이 시기에 볼 수 있어서 참 다행이었어요뭐하나 빠질것 없는 완벽한 공연
21,23,23,5,sojung991***예매자,2022.02.28,조회 20,공감 0공감하기,3대빌리안녕,인생첫빌리로 3연을 마무리할 수 있어서 좋았어요 저는 자첫부터 제 빌리를 찾은 행운아였습니다빌리가지마 안녕
22,24,24,5,sojung991***예매자,2022.02.28,조회 13,공감 0공감하기,빌리짱가지마,뒤늦게 보고 너무 사랑하게 된 빌리 엘리어트 3대 빌리들과 다른 배우들 다 너무 짱이었고 잊지 못할거에요
23,25,25,5,jhisto***예매자,2022.02.28,조회 8,공감 0공감하기,이최뮤 빌리,한번밖에 못간게 너무너무 슬플정도로정말정말 좋은 극입니다모두가 행복하게 볼수있는자꾸 생각나서 그리워져요 빌리야 잘지내니꼭다시와 이모가 기다릴게
24,26,26,5,misosy***예매자,2022.02.28,조회 7,공감 0공감하기,빌리 엘리어트,너무나 감동적인 무대 그 날의 감동  눈물 잊지 못할꺼야 너무 멋있고 자랑스러운 빌리들 사랑해 영원히
25,27,27,5,misosy***예매자,2022.02.28,조회 6,공감 0공감하기,빌리 엘리어트,너무나 감동적인 무대 그 날의 감동  눈물 잊지 못할꺼야 너무 멋있고 자랑스러운 빌리들 사랑해
26,28,28,5,december1***예매자,2022.02.28,조회 10,공감 0공감하기,인생을 아름답게 물들여준 작품,기쁨 즐거움 감동 슬픔 이 모든 것들로 2021년과 2022년의 몇페이지들을 채울 수 있어서 정말 행운이었어요 이 공연에 힘써주신 분들도 모두 행운을 빌어요
27,29,29,5,ang0***예매자,2022.02.28,조회 9,공감 1공감하기,안녕 빌리,3대빌리이젠 다시 볼수없겠지만 모두에게 행복한 기억들이길 바래요
28,30,30,5,teuk***예매자,2022.02.28,조회 7,공감 0공감하기,사랑해 영원히,모두 건강하고 행복하길 바랄게요
29,31,31,5,nara3***예매자,2022.02.28,조회 6,공감 0공감하기,이시대 최고의 뮤지컬,인생살면서 한번은 꼭 보기&128557;
30,32,32,5,greenm***예매자,2022.02.27,조회 13,공감 0공감하기,빌리는 반짝이는 별처럼,빌리는 반짝이는 별처럼 훨훨 나는 발레리노가 되었을 테고더럼마을의 광부들이 땅속으로 꺼져내려가는 게 마치 지하 속에 무수히 뜬 별처럼 느껴졌는데요그 별빛이 누구의 눈에 보일 수 있을까 계속 반짝일 수 있을까그런 생각이 들면서 갑자기 눈물이 왈칵 나와버렸습니다 모두가 행복해졌음 좋겠어요 마지막 공연이라 더 의미 있었습니다
31,33,33,5,greenm***예매자,2022.02.27,조회 11,공감 0공감하기,배우님들 모두 고생 많으셨어요,스타즈부터 피날레까지뭐 하나 부족함 없는 공연이었습니다언젠가 또 만났음 좋겠어요
32,36,36,5,greenm***예매자,2022.02.27,조회 6,공감 0공감하기,안녕 빌리,몇 번을 봐도 부족한 공연이지만마지막은 정말 잘 보내줄 수 있었습니다안녕 또 봐
33,37,37,5,greenm***예매자,2022.02.27,조회 10,공감 0공감하기,이최뮤는 괜히 이최뮤가 아니에요,영영 안 왔으면 했던 막공이 와버렸어요
34,38,38,5,greenm***예매자,2022.02.27,조회 9,공감 0공감하기,이최뮤는 괜히 이최뮤가 아니에요,지금의 빌리 배우들이 하는지금의 빌리 엘리어트는정말 딱 지금만 볼 수 있다는 것 자체가 너무 소중한 공연입니다빌리 엘리어트는 이최뮤예요
35,39,39,5,shinhwa***예매자,2022.02.27,조회 8,공감 0공감하기,역시 이최뮤,사랑해 영원히
36,40,40,5,yook2***예매자,2022.02.26,조회 23,공감 0공감하기,너무 좋음 근데 데비의 존재는 왜 있는지 모르겠음;;,다 좋은데 윌킨슨 빌리 아빠 할머니 토니 빼고는 비중 전부 다 공기인 캐스팅 판은 쓸때없이 크게 만들어놓음 특히 데비는 존재감도 없고 다른 발레걸즈보드 혼자하는 대사 한두개 더 추가해놓고 조연이라 추가해놓는 어이 털리는 상황… 거기에 데비는 캐스팅 표에도 있던데 아무도 데비보러 안갈텐데 굳이 만들 이유도 그렇고 캐스팅판도 그렇게 크게 만들 필요가 있나 싶음…
37,41,41,5,jgy0***예매자,2022.02.26,조회 9,공감 0공감하기,이최뮤 빌리,갓극4대 빌리 마이클들도 빨리 만났으면
38,42,42,5,jgy0***예매자,2022.02.26,조회 9,공감 0공감하기,재밌음,이최뮤라는 명칭은 빌리를 위한 명칭입니다
39,43,43,5,ralra0***예매자,2022.02.26,조회 10,공감 0공감하기,이최뮤,많이 보고싶을 것 같아요 덕분에 마음만은 따뜻한 겨울이였습니다 고생 많으셨고 좋은 공연 항상 감사했어요
40,44,44,5,ralra0***예매자,2022.02.26,조회 14,공감 0공감하기,사랑해 영원히,네명의 빌리와 마이클을 만나 정말 행복했던 반년이였습니다 무대에 와줘서 너무 고맙고 영원히 잊지 못할 반년이 될 것 같아요 사랑해 영원히
41,45,45,5,ralra0***예매자,2022.02.26,조회 9,공감 0공감하기,이최뮤,행복했습니다 돌아올 날만 손 꼽아서 기다릴게요 항상 좋은 무대 감사했습니다
42,46,46,5,ralra0***예매자,2022.02.26,조회 7,공감 0공감하기,빌리 짱,네명의 빌리들을 볼 수 있어서 너무 행복했어요
43,47,47,5,castlehe***예매자,2022.02.25,조회 8,공감 0공감하기,최고입니당,최고입니당
44,48,48,5,sjy8***예매자,2022.02.25,조회 8,공감 0공감하기,이시대 최고의 뮤지컬,사랑해 영원히
45,50,50,3,yook2***예매자,2022.02.25,조회 26,공감 0공감하기,김영주꺼 절대 보지마셈 나머지는 대만족,아니 다 좋은데 김영주는 춤 웰케 못추냐… 내가 춰도 김영주보단 훨씬 잘춤;; 그리고 노래도 부기할때 춤을 춰봐 부기 할때 왜 일부러 쪼개는 거임 설마 저딴걸 보고 나만의 창법이라 생각하는 건 아니겠죠 그리고 마지막에 부기에서 고음낼때 최정원 배우는 고음 잘만 내던데 김영주는 고음 못내니까 예이예이예이 이러고 참… 김영주 배우가 못뜨고 인지도 못올리는 이유를 정말 잘알겠음…
46,53,53,5,an0***예매자,2022.02.25,조회 8,공감 0공감하기,최고의 뮤지컬,최고의 뮤지컬
47,54,54,5,codms0***예매자,2022.02.25,조회 7,공감 0공감하기,빌리,이최뮤  진짜 감동작렬 눈물 펑펑
48,55,55,5,hoya2***예매자,2022.02.25,조회 9,공감 0공감하기,이최뮤 는 이최뮤,이최뮤 빌리 안녕다시없을빌리들 위로였고 사랑이었습니다세상 모든 빌리들을 응원합니다
49,56,56,5,silverain***예매자,2022.02.24,조회 9,공감 0공감하기,최고,본인막공에 총막이기까지 해서 긴장할 법도 한데 오히려 자신이 갖고있는 모든 걸 다 쏟아내고 평소에 시도해보지 않은 동작들까지 후회없이 다 보여준 현준빌리 절대 잊지 못할거야 평생 기억할게&8203;- 레터 전 윌킨슨쌤한테서 편지 낚아채는 거 한 번에 못하고 탁 탁 됐더니 영주쌤도 똑같이 탁 탁 낚아채줘서 귀여웠다 레터에서 볼타고 눈물 흐를 정도로 울며 부른 적은 없었던 거 같은데 눈물 흘러서 같이 울고 엄마 만지고 안을 때 그 목소리 표정열심히 기억할게&8203;- 오늘도 부기에서 야무지게 탭슈즈 구두주걱으로 쏙쏙 신던 현준빌리 세상 귀엽고 피아노 위에서 점프 이렇게 에너지 넘쳤던 적 있나 싶을 정도로 점프 어마어마했다&8203;- 평소 익스를 보면 앵댄 에너지가 어떨지 가늠이 되는데 익스에서 느낌 좋더니 아니나 다를까 앵댄의 그 에너지 빌리로써 마지막으로 빌리가 될 수 있는 현준이로써 미련 없도록 모든 걸 쏟아부은 게 보여서 대견하고 멋있고&8203;- 앵댄 판자 위에 올라가기 전 양옆 두리번거리던 현준이 그리울거야 그리고 거기서 떨어져 내려올 때 좀 세게 떨어져서 발목 다쳤을까 걱정했는데 걱정이 무색할 정도로 뒷부분 마무리해서 기립박수 치고 싶은 지경이었다앵댄 많이 그리울거야&8203;- 매기대처에서 형과의 꽁냥꽁냥도 사랑스럽고 마지막이라 자랑스런 아들에서 토니형아에게 밝게 웃어보이며 계단 한 칸 내려가서 그것도 너무 사랑스러웠다&8203;- 드림발레는 명윤성빌이랑 싱크로도 200프로로 맞으며 추는 것도 좋고 하늘 날 때 입까지 벌린 채 행복한 표정짓는 현준빌리 너무너무 보고싶을 거 같아&8203;- 히 쿧 비 어 스타 후 토니형이 소리쳐도 묵묵히 돈 줍고 형이 떠나버리는 뒷모습 보며 한참 축쳐진 눈으로 쳐다보다가 눈치보며 아빠에게 조심스럽게 이 돈 써도 되냐고 묻는 모습에 늘 빌리가 얼마나 간절하게 발레를 원하는지 느껴져서 안타까웠다 그 표정도 오래오래 기억할게&8203;- 일렉에서도 이전에 해보지 않은 아크로바틱 동작 시도하는 거 보며 현준이 진짜 아쉬움 없는 막공을 위해 다 보여주는구나 싶어서 백덤블링 하는 순간에 나도 모르게 헙 하고는 눈물 나더라&8203;- 라스트 클래스 윌킨슨 쌤 얼굴보는 순간부터 눈시울 빨개지던 현준빌리 결국 보고싶을 거에요 선생님이라고 외친 후 쌤이 그렇지 않을거야하는 순간부터 눈물 차오르더니 쌤 뒷모습 따라 뛰고는 스윽 팔로 닦는 거 보고 미치는 줄 알았다 원스도 목마타고 후레쉬로 객석 비출 때 울음참느라
50,57,57,5,silverain***예매자,2022.02.24,조회 8,공감 0공감하기,최고에요 그리워요,뮤지컬 [빌리 엘리어트] 폐막일이자 시훈빌리의 막공은 그래도 챙겨야하지 않나 싶어서 [빌리 엘리어트]를 간만에 종일반으로 보고 왔다 막공이라 긴장한 탓인지 몇 군데에서 안하던 대사실수가 나왔는데 그게 오히려 귀여웠다&8203;- 할머니에게 총파업은 기억하면서 미트파이 어디뒀는지는 어떻게 기억을 못해요라고 묻는 장면에 실수로 미트파이 어딨는지는 기억하면서라고 하는 바람에 대사 얼버무리던 시훈빌리&8203;- 매기대처 끝나고 현중마이클이 빌리 손을 자기 코트 안에 넣어주며 녹여주는 장면에서 시훈빌리가 내 손 차지 않아가 아니라 내 손 춥지 않아라고 했는데 이게 실수인지 의도된건지는 모르지만 시훈빌리의 아기자기한 이미지에 잘 어울리는 표현이라 정말 사랑스러웠다&8203;- 드림발레에서 시훈빌리가 의자 위에 서서 한바퀴 도는 장면에 살짝 삐그덕해서 다치는 줄 알고 심장 떨어지는 줄 알았다 다행히 금방 다시 중심을 잡아서 사고는 면했지만 마지막까지 다치면 안돼&8203;- 무대인사에서 현중마이클이 더 좋은 모습 보여준다는 약속 지키지 못해 죄송하다는 말로 인사를 시작하는데이렇게 어린 아이에게서 이런 인사를 들을 일인지 그동안 사람들이 얼마나 공개적으로 못된 말을 쓴건지아이가 얼마나 그걸 많이 접해버리고 만 건지 많은 생각이 들었다 현중이는 꾸준히 성장했고 발전했고 누구보다 따뜻한 마이클의 감성을 잘 녹여냈는데 마음고생 많이 했을 거 같아서 안쓰럽고 그동안 참 잘해왔다고 참 잘 봐왔다고 박수쳐주고 싶다 고생했어 현중마이클&8203;- 시훈이는 무대인사하다가 엄청 울 뻔했는데 민준스몰보이가 그런 형 팔 잡고 위로해주는 덕분에 기특 눈물 잘 참고 커튼 내려갈 때 엉엉 울면서 시그니처 토끼귀 할 건 다해주는 시훈이가 또 사랑스러워서 울면서 웃었네
51,58,58,5,qwasgod***예매자,2022.02.24,조회 16,공감 0공감하기,사랑해 영원히,3대 빌리들 모두 너무 고생 많았어잊지 않을게4대 빌리 홈커밍 데이 때 우리 다 같이 만나자사랑해 영원히
52,59,59,5,qwasgod***예매자,2022.02.24,조회 10,공감 1공감하기,재연으로 이 캐스트는 다시 돌아올 수 없다는 것이 나를 울컥하게 한다,다른 극은 재연 삼연을 하며 이전에 했던 배우들이 또 돌아오지만다시 돌아오면 지금의 3대 빌리들은 무럭무럭 자라 이제 더이상 빌리를 하지 못한다보고 싶어도 볼 수 없을 다신 안 올 극이라 더 뜻 깊고 눈물난다 얘들아 정말 고생 많았어
53,60,60,5,qwasgod***예매자,2022.02.24,조회 8,공감 0공감하기,이 시대 최고의 뮤지컬,어린 남자 아역 배우가 주인공이 되는 감동이 극은 철저히 아역 빌리가 주인공이다어린 빌리가 아닌 어른 빌리가 존재하는 것정말 처음 보는 극이고 멋진 극
54,61,61,5,sw993***예매자,2022.02.24,조회 8,공감 0공감하기,3년 뒤에 봐요,3년 뒤에 봐요
55,64,64,5,sw993***예매자,2022.02.24,조회 9,공감 0공감하기,3년뒤에 봐요,우선 올해 마틸다부터
56,65,65,5,ly***예매자,2022.02.24,조회 8,공감 0공감하기,빌리 엘리어트,이최뮤 빌리 엘리어트네 명의 빌리와 마이클은 언제나 봐도 좋다다음에 다시 볼 때까지 기다리고 그리울 공연
57,71,71,4,chen0***예매자,2022.02.23,조회 10,공감 0공감하기,빌리,빌리 와기들 정말 다음에는 이 빌리들이 없지만 빌리는 이 시대 최고의 뮤지컬입니다
58,72,72,5,ellos***예매자,2022.02.23,조회 10,공감 0공감하기,모든 요소가 완벽한 작품,이최뮤 라는 타이틀이 괜히 생긴게 아니에요
59,73,73,5,ellos***예매자,2022.02.23,조회 10,공감 0공감하기,후유증이 넘 심한 극 ,총막 끝나고나니 후유증때문에 일상생활불가입니다
60,74,74,5,ellos***예매자,2022.02.23,조회 8,공감 0공감하기,사랑해 영원히,3대빌리와 모든 배우들 사랑해 영원히
61,75,75,5,ellos***예매자,2022.02.23,조회 9,공감 0공감하기,총막의 여운이 아직도,다신 없을 3대 빌리 생각하니 눈물만 납니다
62,76,76,5,ellos***예매자,2022.02.23,조회 11,공감 0공감하기,빌리는 사랑입니다,3대 빌리들과 함께해서 올겨울이 정말 따스했어요
63,77,77,5,ellos***예매자,2022.02.23,조회 10,공감 0공감하기,모든 장면이 명장면,이 시대 최고의 뮤지컬 답게 모든 장면이 명장면 입니다
64,78,78,5,ellos***예매자,2022.02.23,조회 18,공감 0공감하기,4빌리 다 보셔야해요,빌리는 지금 뿐이에요
65,79,79,5,ellos***예매자,2022.02.23,조회 8,공감 0공감하기,이시대 최고의 뮤지컬 아닙니다,이 시대 최고의 뮤지컬 역사를 통틀어 우주 최고의 뮤지컬 
66,80,80,5,dur***예매자,2022.02.23,조회 4,공감 0공감하기,이최뮤,끝난지 10일이 지나도 잊혀지지 않네요당장 주말에 디큐브로 가야할 것 같습니다이 시대 최고의 뮤지컬 곧 다시 만났으면 좋겠습니다
67,81,81,5,shedl***예매자,2022.02.23,조회 9,공감 0공감하기,다시 보고 싶은 빌리엘리어드  나의 빌리 ,다시 보고 싶은 빌리엘리어드  나의 빌리 
68,82,82,5,shedl***예매자,2022.02.23,조회 7,공감 0공감하기,좋아요,다시 보고 싶은 빌리엘리어드  나의 빌리 
69,83,83,5,jsb5***예매자,2022.02.23,조회 6,공감 0공감하기,이 시대 최고의 뮤지컬,얼른 다시 와주루
70,84,84,5,19910***예매자,2022.02.23,조회 8,공감 0공감하기,영주쌤 최고,윌킨슨 하려고 태어나신듯
71,87,87,5,mora***예매자,2022.02.23,조회 5,공감 0공감하기,사연 꼭 와주세요,우진빌리 절대 못 잊을 거예요
72,88,88,5,mora***예매자,2022.02.23,조회 5,공감 0공감하기,잘봤습니다,사연 꼭 와주세요
73,89,89,5,ayu***예매자,2022.02.23,조회 5,공감 0공감하기,빌리 4연 빨리와주세요,매일 난 기다려 이최뮤 오는 날
74,90,90,5,ayu***예매자,2022.02.23,조회 5,공감 0공감하기,이최뮤 이최뮤,남들이 다 이최뮤라고 하는데에는 이유가 있습니다 공연에서만 만끽할 수 있는 연출들로 가득
75,91,91,5,ggb9***예매자,2022.02.23,조회 8,공감 0공감하기,결국 총막의 후기도 써야하는 날이 와버렸습니다,삼연 빌리를 보낸 지 10일이 지났습니다너무너무 그립고 진짜 보고싶은 더럼마을을 영원히 잃은 기분입니다3년 4년뒤에 다시 만난다 해도 다른 느낌이 들겠죠재연 빌리를 보내고 한참을 그리워했던 그 기분에 면역이 생기지도 못했는데 이렇게 또 이별하네요다들 건강하고 행복하셨으면 좋겠어요빌리 마이클 데비 외 어린이배우들이 다시는 그 역할을 못 맡지만다시 맡을 수 있는 성인배우분들 책임지고 다시 돌아와주십쇼초연부터 함께하신 성수배우님 재연부터 오신 철순배우님 재민배우님 문주배우님 외  더럼을 떠난다면 용서하지 않겠습니다
76,92,92,5,1216***예매자,2022.02.23,조회 7,공감 0공감하기,이최뮤,사랑해 영원히
77,93,93,5,1216***예매자,2022.02.23,조회 8,공감 0공감하기,보고싶은 빌리,그리워요
78,94,94,5,babu0***예매자,2022.02.22,조회 12,공감 0공감하기,이최뮤 돌아와 ,갑좍 후기쓰다가 우는 사람 3대 빌리 사랑해 영원히너 자라나는 모습  너 울고 웃는 모습  볼수 있어서 행복했다이최뮤 4연에서 만나요 앙상블 그대로 돌아와요 엉엉 빌리들한테는 돌아오라고 할수가 없어서 맘이 찢어져요 홈커밍에서 만나자
79,95,95,5,beat***예매자,2022.02.22,조회 6,공감 0공감하기,감동,
80,96,96,5,digi***예매자,2022.02.22,조회 7,공감 0공감하기,눈물과 감동의 빌리엘리어트,한장면한장면 지나갈때마다 공연이 끝나감이 느껴져서 아쉬웠던 막공마지막 커튼콜이 끝나고 강혁빌리가 혼자 서있던 모습에 소름이 돋았다 이어서 등장한 4명의 3연 빌리들 그리고 4명의 3연 마이틀들막공의 아쉬움을 달래준 스페셜한 막공의 엔딩 멋진 이벤트 만들어주신 제작사에게 감사드립니다빌리가 돌아와도 3연의 빌리와 마이클들은 돌아올수 없기에 떠나보내는 모습이 매우 아쉽지만그래도 4연의 새로운 빌리와 마이클들을 기다리겠습니다안녕 빌리
81,97,97,5,unok***예매자,2022.02.22,조회 9,공감 0공감하기,사랑해영원히,빌리엘리어트 진짜 너무 사랑해 영원히
82,98,98,5,iri***예매자,2022.02.22,조회 9,공감 0공감하기,사랑해 영원히 빌리,이번 삼연때 코로나 기계고장 등으로 많은 사건이 있었음에도 불구하고 이렇게 무사히 막공까지 보내게 되었네요 이번 빌리들은 처음부터도 너무 잘했는데 다들 다른 매력으로 자신만의 장점을 더 발전시켜낸 빌리들 같아요 정말 어느 빌리 가리지않고 봐도 만족스러웠습니다 언제나 빌리 극을 보낸다는건 너무 슬프고 아쉬운 일이지만 조만간 꼭 돌아올거라는 믿음으로 다시 더럼마을로 찾아가기를 기다리겠습니다
83,99,99,5,hwscj***예매자,2022.02.21,조회 10,공감 0공감하기,안녕 빌리 안녕 빌리,두 단어에 모든 것을 담았다마지막 그리고 또 다시 볼 거란 희망 그 희망으로 또 하루를 살겠지이번 시즌 너무나 힘들게 본 우리 모두를 위하여 쓰담쓰담 해주고 다음 시즌에 또 만나게 될 새로운 빌리들을 위해서 버티련다
84,100,100,5,yourso***예매자,2022.02.21,조회 13,공감 0공감하기,뮤지컬 〈빌리 엘리어트〉,사랑해 영원히공연기간 길다고 생각했는데 전혀 아니였죠 더 많이 볼 수 있으면 좋았을걸좋은 공연 덕분에 참 행복했습니다
85,101,101,5,yourso***예매자,2022.02.21,조회 10,공감 0공감하기,뮤지컬 〈빌리 엘리어트〉,사랑해 영원히다시 돌아올때까지 열심히 돈벌면서 기다릴게
86,104,104,5,yourso***예매자,2022.02.21,조회 6,공감 0공감하기,뮤지컬 〈빌리 엘리어트〉,빌리 엘리어트 사랑해 영원히
87,105,105,5,min***예매자,2022.02.21,조회 7,공감 0공감하기,이 시대 최고의 뮤지컬,최고입니다사랑합니다감사합니다4대빌리도 제대로 모시겠습니다
88,106,106,5,wjdwldud***예매자,2022.02.21,조회 7,공감 0공감하기,최고의 공연입니다,최고의 공연입니다
89,113,113,5,dlrk***예매자,2022.02.21,조회 10,공감 0공감하기,행복했어요,제 인생의 인생뮤지컬우진빌리 잘봤어요
90,114,114,5,kne0***예매자,2022.02.21,조회 10,공감 0공감하기,보내주기 아쉬운 뮤지컬입니다 꼭 돌아와주세요,총막공 최고였습니다 안녕 빌리
91,115,115,5,seongh***예매자,2022.02.21,조회 8,공감 0공감하기,빌리들,언제 다시볼수있을까요 그립습니다 
92,116,116,5,phe***예매자,2022.02.21,조회 9,공감 0공감하기,누군가 이시대 최고의 뮤지컬을 묻는다면 고개를 들어 디큐브 더럼마을을 보게 하라,안 떠나리 죽는 날까지
93,117,117,5,phe***예매자,2022.02.21,조회 9,공감 0공감하기,이시대 최고의 뮤지컬,빨리 다시 보고 싶어요그립다흑흑너 보고싶어지면 어덖해
94,118,118,5,ddalgi1***예매자,2022.02.21,조회 6,공감 0공감하기,최고입니다,이 시대 최고의 뮤지컬 빨리 도라와주세요
95,121,121,5,pes4***예매자,2022.02.21,조회 6,공감 0공감하기,최고의 뮤지컬,끝나가는게 아쉬울 정도로 최고입니다
96,122,122,5,shm4***예매자,2022.02.21,조회 7,공감 0공감하기,완벽한 뮤지컬,모든 것이 완벽햇어요
97,123,123,5,l1***예매자,2022.02.21,조회 13,공감 0공감하기,최고의 공연,이 시대 최고의 뮤지컬 공연이었습니다 
98,124,124,5,ohss0***예매자,2022.02.21,조회 9,공감 0공감하기,이최뮤,시훈빌리의 셈막을 보고 그냥 보내기 이쉬울 것 같아서 광기 넘치는 산책으로 표 잡아서 보고왔다 너무나 만족스러운 최고의 관극이었다
99,125,125,5,sedh***예매자,2022.02.21,조회 7,공감 0공감하기,빌리 엘리어트,최고의 공연 최고의 순간이였어요 다음에 다시 만나요
100,126,126,5,ois***예매자,2022.02.21,조회 8,공감 0공감하기,어떻게 설명해요 잘 모르겠어요,이 느낌 말로 할 수 없어요 이별이 새로운 시작이란걸 알지만 그래도 여전히 헤어지는 건 슬프네요홈커밍 8일날 역대 빌리들이 빌리로써 다함께 섰던 무대는 정말 평생 잊을 수 없는 시간으로 기억될겁니다그래서 지금 이별이 그리 슬프지만은 않네요 어떤 모습으로 성장할지는 아무도 알지 못하지만 걸어가는 뒷모습을 응원 했던 빌리의 결말처럼 3연의 빌리들을 언제 어디서나 기억하고 응원할 것 입니다 사랑해 영원히 안녕 빌리
101,127,127,5,pur***예매자,2022.02.21,조회 6,공감 0공감하기,이최뮤,이시대 최고의 뮤지컬 맞습니다정말 감동적인 뮤지컬이었어요
102,128,128,5,ishim***예매자,2022.02.21,조회 4,공감 0공감하기,더럼마을 사랑해,너무나도 행복한 공연이었어요 더럼마을을 어떻게 떠나나 걱정입니다 다시 올 날을 기다립니다
103,129,129,5,juhyun***예매자,2022.02.21,조회 6,공감 0공감하기,재밌었습니당,재밌어유
104,130,130,5,juhyun***예매자,2022.02.21,조회 6,공감 0공감하기,너무좋아요,좋았어요
105,131,131,5,juhyun***예매자,2022.02.21,조회 4,공감 0공감하기,좋았어요,재밌어요
106,132,132,5,cih8***예매자,2022.02.21,조회 5,공감 0공감하기,사랑해 영원히,나의 빌리나는 너를 만난게늘 자랑스러웠어
107,133,133,5,ksi08***,2022.02.21,조회 8,공감 0공감하기,최고,진짜최고의뮤지컬
108,134,134,5,romio***예매자,2022.02.21,조회 6,공감 0공감하기,최고,최고
109,135,135,5,romio***예매자,2022.02.21,조회 7,공감 0공감하기,굿,너무좋아요
