,rating,id,date,views,like,title,text
0,5,dlarmsdk1***예매자,2021.05.09,조회 26,"공감 0
공감하기",,또 보고싶어요
1,5,df0***예매자,2021.04.19,조회 32,"공감 0
공감하기",최고,믿고보게됩니다 무조건 필히 바야할 공연
2,5,jesaran***예매자,2021.03.29,조회 35,"공감 0
공감하기",여성들의 이야기,여성들의 이야기가 이렇게 감각적으로 극화될 수 있다니 공연도 보고 생중계도 챙겨봤어요 기다릴게요 꼭 다시 와주시기를
3,5,Hayoon0***예매자,2021.03.29,조회 18,"공감 0
공감하기",최고,배우들도 음악도 너무 좋았어요
4,5,jhyun***예매자,2021.03.29,조회 10,"공감 0
공감하기",최고,공연 정말 좋았어요 다시 와주세요
5,4,hie***예매자,2021.03.26,조회 43,"공감 0
공감하기",시작 부터 전율,시작부터 다른 형식과 진행에 깜짝 놀랐어요 베르나르다 알바가 호불호가 강한 극이라고 들었는데 그럴것 같긴 하지만 의미 있는 작품 같아요 배우님들의 연기가 모두 후덜덜 너무 굉장했습니다 막공 전날 겨우 보게 되어서 자첫자막 했는데 기회가 된다면 다음에 꼭 또 보고 싶어요
6,4,lin022***예매자,2021.03.26,조회 18,"공감 0
공감하기",베르나르다 알바,오소연 배우님을 다시 한 번 알고 가요진짜 잘하십니다
7,5,chaj***예매자,2021.03.25,조회 23,"공감 0
공감하기",다시 보고싶어요,자꾸 생각나요부산 못 가는데다시 보고싶어지네요
8,5,soekm***예매자,2021.03.25,조회 19,"공감 0
공감하기",미친듯한 에너지,에너지 미쳤음자유와 욕망을 찾아 가자
9,5,sujs0***예매자,2021.03.23,조회 14,"공감 0
공감하기",소문난 맛집,초연때 정말 보고 싶었는데 팃팅 다 튕기고 이제서야 못사탈출했어요발구르는 소리 손뼉치는 소리 펄럭이는 치맛자락프롤로그 씬부터 갓벽합니다꿈에서 다시 만나꿈에서 다시 만나
10,4,duye1***예매자,2021.03.22,조회 15,"공감 0
공감하기",여성의 극,통쾌하고 멋있었습니다 마음도 아프고요
11,5,duye1***예매자,2021.03.22,조회 7,"공감 0
공감하기",최고였고 멋있었습니다,최고였고 멋있었습니다
12,5,muni***예매자,2021.03.22,조회 8,"공감 0
공감하기",멋있다는 말 밖에,할 말이 없어요 정말 압도되는 느낌
13,5,lue***예매자,2021.03.22,조회 7,"공감 0
공감하기",여성배우들의 힘,공연 전체에 흐르는 배우들의 힘과 매력 너무 잘 봤습니다
14,5,aozor***예매자,2021.03.22,조회 11,"공감 0
공감하기",뮤지컬 베르나르다 알바,뮤지컬 베르나르다 알바
15,4,fin***예매자,2021.03.22,조회 13,"공감 0
공감하기",묵직한 분위기,내용만으로 보자면 참 한숨이 나오는데배우들의 연기와 넘버를 보고 듣고있으면압도되는 그 느낌이 참 강렬합니다오랫동안 기억에 남는 공연이 될것 같아요
16,5,missj***예매자,2021.03.22,조회 8,"공감 0
공감하기",정말 많이 좋은 배우들을 알아갑니다,정영주 프로듀서님이 고생을 많이 하셨을 것 같아서 큰 박수를 드리고이소정 배우님 정말 대단한 베르나르다 알바를 보여주셨습니다삼연이 꼭 올라오기를 기원합니다
17,5,missj***예매자,2021.03.22,조회 7,"공감 0
공감하기",세미막이었네요,종일을 했습니다배우진이 크로스로 전캐를 볼 수 있었다면 참 좋았을텐데 많이 아쉬웠습니다
18,5,missj***예매자,2021.03.22,조회 7,"공감 0
공감하기",오소연 배우는 정말 대단했습니다,사랑해요 오소연혼을 불사르는 느낌
19,5,kimhw***예매자,2021.03.22,조회 3,"공감 0
공감하기",꼭 다시 보고 싶은 작품,저번처럼 3년은 안됩니다 2년 이내로 돌아와주세요 약속
20,5,dudwls8***예매자,2021.03.22,조회 4,"공감 0
공감하기",이진경 배우는 정말 대단합니다,이진경 배우의 춤사위에 반해갑니다정말 멋지더군요오소연은 정달 대단한 배우입니다
21,5,dudwls8***예매자,2021.03.22,조회 8,"공감 0
공감하기",막공,막공이 다가온다는 생각에 너무 슬펐습니다삼연을 꼭 올려주세요
22,5,lye1***예매자,2021.03.22,조회 3,"공감 0
공감하기",미쳤음,오소연 절규 미쳤어요 오소연 배우님 평생 춤추는극 해주세요정영주 배우님 눈물짱이에요
23,5,burn***예매자,2021.03.22,조회 5,"공감 0
공감하기",좋아요,좋아요
24,5,burn***예매자,2021.03.22,조회 4,"공감 0
공감하기",서울 막공,못 봤던 캐슷의 배우님들이 있어 보고 왔는데 막공을 함께하길 정말 잘한 것 같습니다
25,5,11060***예매자,2021.03.22,조회 4,"공감 0
공감하기",아직도 그리워요,그래도 부산공연이 있어서 참 다행입니다
26,5,dyddnj***예매자,2021.03.22,조회 7,"공감 0
공감하기",전성민 마르띠리오 먹지 깔아주세요,백연까지 해주셔야
27,5,dyddnj***예매자,2021.03.22,조회 3,"공감 0
공감하기",너무 좋았어요,또 보고싶네요
28,5,dyddnj***예매자,2021.03.22,조회 3,"공감 0
공감하기",최고의 공연,삼엿 언제 오나요
29,5,sonyj0***예매자,2021.03.22,조회 7,"공감 0
공감하기",베알 보고싶어서 울어,진짜 많이 사랑했어요 이렇게 극에 치인게 대체 얼마만인지 정말이지 너무 좋앗어요 21년 상반기를 베알과 함께 할 수 있어 행복했습니다 또 보아요
30,5,sonyj0***예매자,2021.03.22,조회 4,"공감 0
공감하기",베알 행복행복한 가족,친정을 잃었습니다 뷰산공 남아잇긴한데 정동 우리집이엇는데너무 슬퍼요
31,5,sonyj0***예매자,2021.03.22,조회 2,"공감 0
공감하기",가희아멜보고싶어죽게따,아 베알 갔냐 갓구나 잘살아라 올 때 가히아멜제발요
32,4,feeling6***예매자,2021.03.22,조회 2,"공감 0
공감하기",베르나르다 알바,잘 봤습니다
33,5,unsmil***예매자,2021.03.22,조회 4,"공감 0
공감하기",옛날 옛적 스페인이라는 가사로 시작해서,끝은 현재와도 많이 다르지 않다는 충격으로 끝나는 작품죽음으로 저항을 해도 침묵을 고수하는 권력
34,5,unsmil***예매자,2021.03.22,조회 2,"공감 0
공감하기",베르나르다 알바,내용상의 호불호를 둘째치고음악과 연출과 안무만으로도 충분한 가치가 있는 극
35,5,inpark***예매자,2021.03.22,조회 2,"공감 0
공감하기",잘봤습니다,잘 봤습니다
36,5,ism***예매자,2021.03.22,조회 2,"공감 0
공감하기",코로나,코로나만 없었으면 더 볼 수 있었을텐데
37,5,hyebok***예매자,2021.03.22,조회 3,"공감 0
공감하기",우린 행복한 가족,잘 봤습니다
38,5,wonan***예매자,2021.03.22,조회 3,"공감 0
공감하기",아델라,언니처럼 난 안 살아갇힌 채 늙을 순 없어욕망을 따를래열정이 뭔지 알고파 난 젊잖아불꽃을 느낄래두 다리 사이 내 입술 이 혀끝에언니처럼 포긴 못해거짓으로 살 순 없어그이와 함께 초록드레스를 입고세상 저 밖으로 나가서 춤출래모두 다 보게그이와 함께 초록드레스를 입고내가 가진 시간 사랑 다 바쳐서내 남자와 함께 춤출래초록드레스를 입고 이제 숨지 않아내가 가진 시간 사랑 다 바쳐서내 남자와 함께 춤출래
39,5,inon***예매자,2021.03.22,조회 4,"공감 0
공감하기",이런 공연을,볼 수 있어서 정말 다행이고 계속 올라왔으면 좋겠어요 
40,5,hopavecy***예매자,2021.03.22,조회 3,"공감 0
공감하기",최고였어요,사랑해요 삼연 꼭 돌아와요
41,5,kga***,2021.03.21,조회 5,"공감 0
공감하기",베르나르다 알바,배우님들의 군무에 혼이 쏙 빠졌어요
42,5,hotholic0***예매자,2021.03.20,조회 6,"공감 0
공감하기",베알 최고,서울 총막이여서 그런지 프롤로그때부터 소름이 쫙대박 또 오는거져
43,5,3b3***예매자,2021.03.19,조회 4,"공감 0
공감하기",좋은 작품,퍼포먼스와 배우 연기가 뛰어납니다 음향이 다소 아쉬웠던 공연
44,5,wjsgus***예매자,2021.03.19,조회 8,"공감 0
공감하기",정기적으로 올려주세요,주기적으로 보고 싶어요기수제로 배우님들 발굴해서 더 다양한 베날다 보고 싶네요돌아올 때까지 꿈에서 다시 만나
45,5,vintag***예매자,2021.03.19,조회 7,"공감 0
공감하기",행복행복한 가좍,삼연 빨리 와주세요 
46,5,oh990***예매자,2021.03.18,조회 7,"공감 0
공감하기",마지막 회차까지 완벽했습니다,빨리 삼연으로 돌아와주세요
47,5,pkcjshmwj***예매자,2021.03.17,조회 8,"공감 0
공감하기",공연 올려주시고 참여해주셔서 감사합니다,용기내어 작품을 사랑해주시고제작과 배우들을 모아 직접 올려주심에 감사합니다 항상 응원하겠습니다
48,5,pkcjshmwj***예매자,2021.03.17,조회 23,"공감 1
공감하기",출연진들이 다른 무대에서도 설 수 있는 기회가 많아지길,스토리가 낡았다 할지라도여자들만의 합을 잊지 않겠습니다 제가 부자가 아니라 죄송합니다백만장자쯤이었으면 빚내서 이 작품에 투자했을 것
49,5,vi***예매자,2021.03.17,조회 12,"공감 0
공감하기",멋져요,여러번봐도 멋있네요긴장감 있는 극이라 관람컨디션은 좋게 유지하고 가야겠어요 보다 보니 무어인 소녀이야기도 알고싶고프루덴시아 딸 이야기림브라다 딸의 사연도 깊이있게 알고싶어졌습니다가슴아픈 억압적인 이야기들이겠지만요 임진아 막달레나 3월13일 캐스트였는데 카랑카랑하신 목소리가 스페인 안달루시아로 훅 가는 기분이었습니다 멋있는 여자배우님들의 모습을 한껏 볼수있어 기쁜 공연입니다
50,5,vi***예매자,2021.03.17,조회 9,"공감 0
공감하기",자동기립,긴장 상태로 관람하다가 커튼콜때 자동으로 벌떡 일어서지더라구요 검은 상복이 이리도 아름다울 수가 있나요 배우님들 에너지에 보고오면 넉다운됩니다 음악도 정말 아름답고 무대도 아름답고 연기는 말해뭐해요 그무엇하나 아쉬운것없이 더할나위없이 좋습니다 남자배우들 위주 극만 보아오다 여자배우들로 구성된 절제된 열정의 무대가 이토록 멋있을줄 상상못했습니다 정영주 프로듀서 최고에요 계속 또 와주세요 또 뵐게요 난 생각따위 하지않아 세상은 생각만으로 되는일이 거의 없어이런 비슷한 대사가 있었어요 생각따위 말고 삼연 사연 쭉쭉쭉 그냥 또 오세요
51,5,kt2th***예매자,2021.03.17,조회 4,"공감 0
공감하기",삼연 주세요,코로나 때문에 부산까지 못 내려가요천재들이 만든 극입니다꼭 삼연 주세요
52,5,kyungj***예매자,2021.03.17,조회 6,"공감 0
공감하기",너무 멋있어요,플라멩코 너무 매력적이예요
53,5,apfna***예매자,2021.03.17,조회 16,"공감 1
공감하기",어떤 캐스팅도 좋아요,캐스팅별로 다른 매력이 있어요
54,5,apfna***예매자,2021.03.17,조회 13,"공감 0
공감하기",베르나르다 알바,두 번째보니 나중에 울컥하면서 눈물이 나네요
55,5,shara***예매자,2021.03.16,조회 14,"공감 1
공감하기",기회만 된다면 더 봤을 공연,배우님들 연기가 정말 뛰어났어요
56,5,haeri0***예매자,2021.03.16,조회 3,"공감 0
공감하기",돌아와,돌아오세요 베알가좍들 
57,5,rpdlqdkd***예매자,2021.03.16,조회 5,"공감 0
공감하기",그야말로최고,마지막으로 한번 더 볼 수 있어서 좋았어용베르나르다알바 짱 
58,5,looroom***예매자,2021.03.16,조회 17,"공감 0
공감하기",옛날 옛적 스페인 딸 다섯 가진 여인이 있어,앙구스티아스 앙구스티아스 첫째 딸 이름은 앙구스티아스막달레나 하루 종일 낮잠만 자아멜리아 부끄럼만 많아마르띠리오 남자들이 다 싫어해아델라 제일 어리고 제일 예뻤어 지 아빠를 쏙 빼닮았지
59,5,pang***예매자,2021.03.16,조회 8,"공감 0
공감하기",침묵 침묵,베르나르다 알바의 집 문은 닫혔지만 그 안에서 자유와 사랑을 꿈꿨던 딸들의 모습을 잠시 엿볼 수 있었다
60,5,lyr102***예매자,2021.03.15,조회 3,"공감 0
공감하기",재밌어요,너무좋아요
61,5,dkfma1***예매자,2021.03.15,조회 8,"공감 0
공감하기",막공을 보고왔습니다,배우분들의 열정 잘 느껴진 공연이였고 막공인게 아쉬웠네요 
62,5,no***예매자,2021.03.15,조회 9,"공감 0
공감하기",는 물론이고,삼연도 와주실거라 믿습니다
63,4,youngmin***예매자,2021.03.15,조회 7,"공감 0
공감하기",좋았던공연,배우들 한분한분 무대위에서 빛나는 멋진 공연이었습니다
64,5,***,2021.03.15,조회 16,"공감 0
공감하기",베르나르다 알바가 부활했다면 이소정 침묵 쉿,탄탄한 스토리와 강렬한 무대여자 10명의 배우들이 뿜어내는 무수한 열정관계 속 숨막히는 대치의 케미가 만들어낸 몰입도 높은 작품이었어요이중 단연코 압권은 이소정 베르나르다 알바정동극장의 공기마저 눌러버리는 단단한 카리스마시시때때로 오가는 폭발과 절제의 명연기상상이상의 풍부한 감성을 노래에 실어캐릭터와 전체적인 극의 흐름을 깊이있게 이해하는데 도움이 되었고보는내내 이게 현실인가 싶었습니다100분간 객석이 아닌 알바의 집 한가운데서 모든 사건을 360도파노라마로 바라보는것 처럼 생생했어요안보신 분들 있다면 강추합니다절대 후회하지 않을 작품이에요좋은 극 만들어주셔서 감사합니다
65,5,icepr***예매자,2021.03.15,조회 5,"공감 0
공감하기",너무 좋았어요,강렬한 스토리와 배우들의 연기에 취해서 매주 한번씩은 보러 갔던것 같습니다이번 시즌 서울공연이 막을 내리게 되어서 아쉽지만 다음 시즌에 또 만나게 되길 희망합니다
66,5,so***예매자,2021.03.15,조회 4,"공감 0
공감하기",더 못보는게 아쉽,휴 왜 더 빨리 안봤을까요 제자리가 없어서 그랬겠죠 티켓팅 전쟁에서 져서 그래도 너무 기대했던 극이고 정말 잘 봤습니다 긴장감이 고조되어서 자꾸 손을 꼼질꼼질 거리고 말았네요
67,5,dena***예매자,2021.03.15,조회 5,"공감 0
공감하기",최고,배우들 미쳣다너무 멋진 배우들꼭 다시 오기를
68,5,sj04***예매자,2021.03.15,조회 5,"공감 0
공감하기",베르나르다 알바,총막이 정말 오긴 왔네요 가지 않았으면 좋겠는데 좋은 공연 만들어주신 모든 제작사 오케분들과 배우님들 너무 감사하고 수고 많으셨어요
69,5,wesu***예매자,2021.03.15,조회 6,"공감 0
공감하기",너무 늦게 봐서 아쉬워요,마지막 공연으로 보다니 정말 충격적인 작품인것만은 틀림없네요
70,5,jkdh***예매자,2021.03.15,조회 9,"공감 0
공감하기",여성에 의한 여성을 위한,최고의 공연이였어요다시 돌아오길기다릴게요
71,5,ekthf0***예매자,2021.03.15,조회 3,"공감 0
공감하기",너무 좋아요,너무 좋아요 꼭 돌아와주세요
72,5,garden***예매자,2021.03.15,조회 3,"공감 0
공감하기",마지막이라는 게 아쉬워요,부산에서 만나요
73,4,nagil0***예매자,2021.03.15,조회 5,"공감 0
공감하기",,배우들 정말 
74,5,cun***예매자,2021.03.15,조회 8,"공감 1
공감하기",오소연 아델라 평생 했으면,오소연 아델라 평생 했으면아델라 그 자체
75,5,tndus5***예매자,2021.03.15,조회 3,"공감 0
공감하기",감사합니다,좋은배우분들의 좋은무대 볼수있어서 항상 감사했어요또 볼수있기를
76,5,hardyclus***예매자,2021.03.15,조회 2,"공감 0
공감하기",최고,막공인데 너무 아쉽네요금방 다시 돌아와주세요
77,5,selyks2***예매자,2021.03.15,조회 5,"공감 0
공감하기",옛날옛적 스페인,어느 작은 마을에딸 다섯을 둔 엄마 얘기
78,5,selyks2***예매자,2021.03.15,조회 4,"공감 0
공감하기",10명이 뿜어내는 강렬한 에너지,프롤로그의 박수소리부터 엔딩의 침묵까지 눈코뜰새없이 몰입하게 되는 힘
79,3,wintb***예매자,2021.03.15,조회 10,"공감 0
공감하기",기대보다 못함,여적여 프레임과 치정노래도 별로고 춤은 매력있다만여배우들을 이렇게 모았다는 거는 대단하나여배우들을 이렇게 썼다는 거는 실망스럽다
80,4,wlsrhkwl***예매자,2021.03.15,조회 3,"공감 0
공감하기", 진짜 보내기싫지만,다시 꼭 돌아오기요
81,5,yxl5***예매자,2021.03.15,조회 3,"공감 0
공감하기",역시 최고다,행복한 가족 삼연 꼭 와주세요
82,3,mcd***예매자,2021.03.15,조회 13,"공감 0
공감하기",기대보다는,우울하고 어둡고 기분 나쁘게 극장을 나오게 되는 극이었어요 여배우 10명만 모은 여성들의 극이라고 초연때 평이 좋았던 화제작이라 기대를 너무 했나봐요 음울한 음악과 함께 성적 욕망과 치정에 치우친 것 같은 캐릭터들 이야기와 표현 방식이 좀 불쾌하기도 했구요 그래도 각기 다른 작품에서 주조연으로 만나던 배우들을 한 자리에서 보게 되어 반가웠습니다
83,5,blair0***예매자,2021.03.15,조회 2,"공감 0
공감하기",다음에 올라오면 또 봐야겠어요,공연 분위기와 넘버 배우님들의 연기가 압도적이었습니다다시 보고싶어요
84,5,lovet***예매자,2021.03.15,조회 2,"공감 0
공감하기",역시,압도적인 배우들의 군무와 연기아홉 명의 여배우가 만들어내는 짜릿한 순간곧 다시 돌아오길
85,5,dnwjd7***예매자,2021.03.15,조회 2,"공감 0
공감하기",베르나르다 알바,갓극 갓넘버 베알 재연이 끝나다니삼연 빨리 올려주세요
86,5,tae***예매자,2021.03.15,조회 6,"공감 0
공감하기",한번만 보기는 아쉬웠던 극,우연찮게 자리를 구해서 보게되었는데한번으론 부족한듯문은 닫혔지만 그래서 통제하고 있다고 생각했지만 베르나르다도 다 알았겠지 하지만 끝까지 아집과 그른신념으로 똘똘 뭉쳐서 딸들을 아프게 하고 결국 자기 자신까지 아프게 한다는 거 그럼에도 마지막 문으로 걸어들어갈때는 당당하게 그 마음속은 얼마나 폭풍이었을까전반적으로 좋았지만 알바의 딸들이 자유를 갈망하는걸 그저 남자에 대한 욕구처럼 비춰지게 하는건 좀 갸웃하게 되는 지점인듯
87,5,yuri***예매자,2021.03.15,조회 5,"공감 0
공감하기",옛날 옛적 스페인,바뀐 연출과 의상 큰 문이 아쉽지만 베르나르다 알바는 베르나르다 알바다
88,5,jien0***예매자,2021.03.15,조회 3,"공감 0
공감하기",막공이라 아쉬워요,삼연 빨리 올라왔으면 좋겠어요 조금밖에 못 봐서 아쉬워요
89,5,urb***예매자,2021.03.15,조회 4,"공감 0
공감하기",음원 꼭 내주세요,공연 너무 잘봤구요보고 나서 노랫가락이 계속 생각나서 월드 프리미어 음원도 찾아 듣고 있는이번 공연의 세션과 가사 버전으로 넘더 듣고 싶습니다정말로요공연도 음악도 너무 좋았는데 이대로 보내기 너무 아쉽네요
90,5,tears***예매자,2021.03.15,조회 5,"공감 0
공감하기",압도적인 미장센의 항연,간결한 세트로 이렇게까지 압도적인 미장센을 만들어낼 수 있다는 것에 감탄했습니다
91,5,tani031***예매자,2021.03.15,조회 3,"공감 0
공감하기",넘버 신선하고 좋아요,진짜 강렬한넘버미장센너무 재밌다스토리는 좀 그렇지만 너무 재밌다
92,5,owor0***예매자,2021.03.15,조회 4,"공감 0
공감하기",부산을 갈거야,베알을볼거여
93,4,cecili***예매자,2021.03.15,조회 5,"공감 0
공감하기",극에 걸맞는,배우들을 걸러내는것도 중요한 일이다
94,5,w***예매자,2021.03.15,조회 3,"공감 0
공감하기",03월 11일,생각보다는 취향이 아니였어요우란에서 봤으면 더 에너지 느껴지고 좋았을것 같은데
95,5,arum0***예매자,2021.03.15,조회 3,"공감 0
공감하기",재밌어요,재밌어요
96,4,jyeun0***예매자,2021.03.15,조회 4,"공감 0
공감하기",너무 조아아,애심할무니 너무 조아려원앙구스티아스 너무 조아아아
97,5,kwi***예매자,2021.03.15,조회 2,"공감 0
공감하기",코로나로 인해,많은 공연들이 연기되고 취소되는 흉흉했던 시기 한가운데 단 한 회차도 취소되지 않고공연장에서 관객과 배우 스텝들이 만날 수 있었던 모든 순간순간이 기적같았습니다기적의 순간을 함께 할 수 있게 해준 모든 스텝 배우분들께 감사와 찬사를 보냅니다한명의 관객으로서 베르나르다 알바를 만나 가슴 뜨거웠고 즐겁고 행복했습니다다시 만날 날을 즐겁게 기다리겠습니다
98,5,thdgml1***예매자,2021.03.15,조회 4,"공감 0
공감하기",앙구스티아스,앙구 앙구
99,5,hellena***예매자,2021.03.15,조회 3,"공감 0
공감하기",추천합니다,가희아멜 성민마르 소연아델라 너무 좋았어요
100,5,thdgml1***예매자,2021.03.15,조회 4,"공감 0
공감하기",베알못보내,베알연장해
101,5,demi***예매자,2021.03.15,조회 2,"공감 0
공감하기",이렇게 베알을 보냅니다,마지막 공연까지 너무 잘 봤구요 소중한 공연 정말 감사드려요 이 캐슷 그대로 꼭 다시 와줬으면 좋겠습니다
102,4,jyeun0***예매자,2021.03.15,조회 3,"공감 0
공감하기",꼭 다시 와주세요,이번 시즌 모든 캐스팅 다음에 또 와주세요
103,5,inpark***예매자,2021.03.15,조회 2,"공감 0
공감하기",잘봤습니다,배우님들 최고에요보기 힘든 장면도 있지만 매력있는 작품인 거 같습니다
104,5,hyemi5***예매자,2021.03.15,조회 5,"공감 0
공감하기",문을 닫아,부산에서 봐요바다로 갈거야
105,5,hyemi5***예매자,2021.03.15,조회 6,"공감 0
공감하기",엄마는 너무 무섭지만,딸들이 너무 좋아요 엄마
106,5,hyemi5***예매자,2021.03.15,조회 10,"공감 0
공감하기",강애심배우님 이런말 하면 안되지만,너무 귀여우세요 우리 할머니 했으면 좋겠다
107,5,kwi***예매자,2021.03.15,조회 3,"공감 0
공감하기",빠른 재공연을,달력에  표시하면서 하루하루 기다릴 거에요
108,5,hyemi5***예매자,2021.03.15,조회 5,"공감 0
공감하기",김려원 배우님은,천재인가요
109,5,hyemi5***예매자,2021.03.15,조회 2,"공감 0
공감하기",바다로 갈거야,결혼을 할거야
110,5,kwi***예매자,2021.03.15,조회 1,"공감 0
공감하기",정동극장 앞에서,뻬뻬처럼 노래 해야 할 것 같아요문을 열어 문을 열어
111,5,kwi***예매자,2021.03.15,조회 1,"공감 0
공감하기",다음주 정동극장에,베르나르다 알바가 공연하지 않는다는 사실을 믿을 수가 없네요
112,5,kwi***예매자,2021.03.15,조회 2,"공감 0
공감하기",베르나르다 전용 공연장을 빨리 만들어서,오픈런 공연을 해야 합니다
113,5,kwi***예매자,2021.03.15,조회 1,"공감 0
공감하기",매회차가 레전드였던 공연,매회차가 레전드였던 공연
114,5,sunday0***예매자,2021.03.15,조회 1,"공감 0
공감하기",베알 가지 마,옛날 옛적 스페인에 아직 머물고 있는 저를 두고 가지 마세요 부산까지 따라가고 싶습니다 아직도 귀에 발소리가 
115,5,tjddms0***예매자,2021.03.15,조회 1,"공감 0
공감하기",어마어마했던,진짜 어마어마했던 공연이었어요 상상은 빗나가고 강렬한 전개와 표현 와 진짜 압도당하면서 봤습니다 멋진 공연이었어요
116,5,hanawesom***예매자,2021.03.15,조회 1,"공감 0
공감하기",최고의 공연,말로만 듣던 극을 이렇게 만날 수 있어서 좋았어요더 많은 여성 배우들을 이 작품으로 만날 수 있었으면 하는 바람이 있네요
117,5,timi***예매자,2021.03.15,조회 1,"공감 0
공감하기",떠나자 욕망의 바다로,초록드레스입고 이제 숨지않아
118,5,dmsw***예매자,2021.03.15,조회 1,"공감 0
공감하기",막공까지 완벽,너무 좋았어요 
119,5,kminj***예매자,2021.03.15,조회 2,"공감 0
공감하기",배우들이 너무 잘해요,압도 당하고 왔어요배우들이 너무 잘해요
120,5,parkki***예매자,2021.03.15,조회 2,"공감 0
공감하기",최고에요,소름돋을 정도로 짜릿하고 좋은 작품이에요 정말 최고였어요
121,5,lit***예매자,2021.03.15,조회 2,"공감 0
공감하기",베르나르다,재미있었습니다곧 다시 돌아와요
122,5,sksmsal***예매자,2021.03.15,조회 2,"공감 0
공감하기",잘봤습니다,끝이 났네요마지막 소감이나 인사 시간이 없어서 아쉬웠지만공연은 좋았습니다또 만나요
123,5,clarin***예매자,2021.03.15,조회 2,"공감 0
공감하기",억압 그리고 열망,배우들의 열연과 춤사위가 숨막히게 멋있고 여러 소리와 표정과 분위기가 무대를 바라보고 있는 관객들을 휘어잡는 작품처음부터 끝까지 숨죽이고 보게 되는 작품그리고멀리서만 보이는 캐릭터와 가까이서만 보이는 캐릭터가 다르기도 한 작품멀리서는 엄하고 차가웠던 베르나르다 알바는 마지막에는 눈물이 그렁그렁한 눈으로 무대를 엄숙하고 삼엄하게 휘어잡고그 누구보다 처연한 자유로움을 가졌던 고통스러운 후반부를 담당하던 등장인물만이 마지막에 막이 내리고 유일하게 벗어나서 웃고 있는 인물이 되는 작품
124,5,sunkyung***예매자,2021.03.15,조회 4,"공감 0
공감하기",18명 다 유죄,죽도록 사랑해요 베알 가지마 
125,5,sunkyung***예매자,2021.03.15,조회 1,"공감 0
공감하기",18명 다 유죄,죽도록 사랑해요 베알 가지마
126,5,sonyj0***예매자,2021.03.15,조회 1,"공감 0
공감하기",베알  사랑허이,가희아멜 대박 사랑허이  행복했어요 당신때매 
127,5,sonyj0***예매자,2021.03.15,조회 1,"공감 0
공감하기",아아아아아아악 베알 싸랑해,전캐 다 사랑햇따 진짜 다 정말이지 찰떡이었도 삼연 기다릴게요 꼭 이년 너무 길어 꼭 빨리 와주시기
128,3,nam***예매자,2021.03.15,조회 3,"공감 0
공감하기",잘 봤습니다,새로운 극이었네요
129,5,leean***예매자,2021.03.15,조회 1,"공감 0
공감하기",베르나르다알바,오소연최고
130,5,sonyj0***예매자,2021.03.15,조회 1,"공감 0
공감하기",베알 대체 몇번을 본거지,오랜만에 치여가지고 아 행복햇습니다 행복행복한가족과 행복행복오타쿠 최고 연장하면 더최고
131,5,sunkyung***예매자,2021.03.15,조회 2,"공감 0
공감하기",베알 못 보낸다,막공이라니 거짓말이야 18명의 배우님들 정말 멋졌어요 덕분에 행복한 시간이었어요 
132,5,hahanim***예매자,2021.03.15,조회 2,"공감 0
공감하기",재밌어요,색다르고 신기했던 극입니다 진짜 몸으로 표현한다는 말이 맞는거같아요  여자배우들 나와서 꽉 채우는게 너무 멋있었고 그 억압되는 느낌이 저한테도 엄청 느껴졌어요 정말 멋진 극이였습니다 또 보고싶어요 
133,5,sonyj0***예매자,2021.03.15,조회 3,"공감 0
공감하기",가희아멜리아,날 밟고가라 가지말아요 제발요 삼연 안오면 저는 죽쏘 살려주세요 삼연에 가희아멜 제발요 잘할게요 제가 잘할게요 전관돌게요 제발요
134,5,sunkyung***예매자,2021.03.15,조회 3,"공감 0
공감하기",말로 표현할 수 있을까요,늘 열정적인 배우님들 덕에 늘 감동받아요 오늘도 좋은 공연 감사합니다
135,5,sonyj0***예매자,2021.03.15,조회 4,"공감 0
공감하기",흐으으으으으그 베알 안가면안되냐,내가 잘할게 두달전으로 날 데려가줘 가지말아라 가지마 
136,5,sonyj0***예매자,2021.03.15,조회 2,"공감 0
공감하기",아아아아아아악 베알 가지마,하 사랑을 했다 잘했다 가히아멜 겁나게 사랑해따 하
137,5,lkhong0***예매자,2021.03.15,조회 3,"공감 0
공감하기",배우님들,좋은 공연 감사합니다
138,5,herna***예매자,2021.03.15,조회 3,"공감 0
공감하기",최고,진짜 삘리돌아와줘요
139,5,lkhong0***예매자,2021.03.15,조회 2,"공감 0
공감하기",배우님들,마지막까지 열정적인 공연 감사했습니다
140,5,lkhong0***예매자,2021.03.15,조회 2,"공감 0
공감하기",배우님들,좋은 공연 최고의 공연 감사합니다
141,5,yelim***예매자,2021.03.15,조회 3,"공감 0
공감하기",최고의공연,배우님들 최고에여
142,5,hopavecy***예매자,2021.03.15,조회 2,"공감 0
공감하기",최고였어요,하루 빨리 삼연 와주세요
143,5,collinsd***예매자,2021.03.15,조회 2,"공감 0
공감하기",좋아요,진짜로 멋진극
144,5,syr0***예매자,2021.03.15,조회 2,"공감 0
공감하기",최고,정말 너무너무 최고였어요 이렇게 몰입감있고 끝나고도 여운이 이렇게 어래간 극은 처음이얐어요 배우님들 정말 모두들 너무 대단하시다고 느꼈습니다
145,5,rkddo***예매자,2021.03.15,조회 2,"공감 0
공감하기",압도되는 공연,극 내내 숨죽이고 관극했어요 배우님들 모두 대단하십니다
