,id,date,rating,views,like,title,text
122,4,cho9***예매자,2014.09.24,조회 69,"공감 1
공감하기",매우신남,매우 신남
123,5,j***예매자,2014.09.24,조회 42,"공감 1
공감하기",신나는 공연,공연 넘 잘봤습니다. 신나는 공연..150분 보는 내내 지루하지 않았어요
124,4,mytoday***예매자,2014.09.24,조회 55,"공감 0
공감하기",뮤지컬 그리스 드디어봤네요,"지인이 예전부터 추천하던 뮤지컬인데
타이밍이 안맞아서 못보다가
드디어 봤네요
활기차고 유쾌한 내용이라 보고나서도 기분이 좋더라구요"
125,5,***예매자,2014.09.23,조회 27,"공감 1
공감하기",강추!,"엄마랑 같이 봤는데 엄청 좋아하셨어요!
신나고 흥겨워요"
126,4,jej***예매자,2014.09.23,조회 46,"공감 1
공감하기",첫 데이트와 결혼 10주년을 함께해준 그리스,"2003년도 아내와의 첫데이트, 그리스가 준 감동으로 뮤지컬 관람후 우린 급격히 가까워졌다.
덕분에 결혼까지 골인할 수 있었던 나에게는 고맙고 의미있는 작품이다.
그리고 결혼 10주년.
이제 우리에게는 식구도 하나 더 생겼다.
11년전 우리둘만의 그리스, 이젠 아들녀석과 함께한 우리 셋만의
그리스가 되었다.
롱런하길 바란다. 10년후에는 아들의 여자친구와 함께
관람하길 기대해본다.
그리고 한 가지 더 , 지금은 대스타가 되어버린, 11년전 이선균, 홍록기씨의 그리스가 보고싶다.
그때의 감동과 설레임을 잊을 수 가 없다."
127,5,***예매자,2014.09.22,조회 37,"공감 0
공감하기",엄청 신나요!,"크게 기대 안하고 봤는데 진짜 재밌게 잘 봤어요
1열 강추합니다 ㅋㅋㅋ"
128,5,lovely***,2014.05.14,조회 389,"공감 3
공감하기",베스트삶의 ''윤활유''가 되어준 그리스♥,"대니와 샌디의 귀여운 사랑이야기와 각각의 남자, 여자친구들의 솔직, 발랄, 앙큼한 발칙함까지~!!
고등학생들의 이야기라, 미국의 하이틴 영화를 생생하게 보는 듯한 느낌이 들었어요^^*
오글거리고 유치한 부분도, 그들만의 즐거운 파티 느낌으로 즐겁게 승화시켜서 부담이 없었어요^^♥

유명한 #넘버 ''''Summer Night''''를 들으며, 저도 모르게 따라 불렀네요^^*
특히, 엉덩이 춤과 주크박스 신이 가장 기억에 남네요^^*
정말 반가웠던 뮤지컬 그리스~ 이름처럼 삶의 ''''윤활유''''가 되어주었어요!!"
129,4,phn0***예매자,2014.09.22,조회 28,"공감 0
공감하기",역시.그리스,"역시 그리스 ㅋ
신났어요~~~^^"
130,2,simba1***예매자,2014.09.22,조회 151,"공감 2
공감하기",노래 실력이 너무 별로였어요.,"요즘 너무 대작들만 봐서 그런지..
가창 부분에 있어서 여자 주인공 빼고는 노래 실력들은 아쉬운 점이 많았던것 같습니다."
131,5,rhkdsus***예매자,2014.09.22,조회 33,"공감 0
공감하기",너무 유쾌한 공연이었어요!,"워낙 유명한 뮤지컬이라 어느 정도의 기대감을 가지고 갔는데도
너무 유쾌하고 재미있는 공연이었어요!

특히 남자 주인공인 고은성씨 너무 멋있었어요!!
그 덕에 뮤지컬 보는 재미가 배가 된 것 같네요.

다음에 또 좋은 공연으로 만났으면 좋겠어요~"
132,5,sh***예매자,2014.09.22,조회 51,"공감 0
공감하기",가볍게 즐길 수 있는 신나는 공연!!,"뮤지컬 그리스는 4년전에 보고 이번에 2번째로 보게 됐는데
젊은 배우들의 열정과 가능성을 볼 수 있는 신나는 무대였습니다!
스토리에 중점을 두기 보다 가볍게 웃으며 보고 즐길 수 있는 공연을 원할 땐 딱인 것 같아요!!
오래전의 향수도 느낄 수 있고 특히 보증된 노래!!
무엇하나도 빠질 수 없이 모두 신나고 좋은 노래여서 보는내내 즐거웠습니다"
133,4,kkam***예매자,2014.09.22,조회 99,"공감 0
공감하기",신선하고 재미있었어요,"신인배우들이 아주 뛰어나진 않았지만
신선하고 매력이 넘치더라구요^^
가격도 저렴해서 만족합니다."
134,5,syj4***예매자,2014.09.22,조회 43,"공감 0
공감하기",재밌었어요~,강추합니다~~!!
135,4,parkn***예매자,2014.09.22,조회 88,"공감 0
공감하기",멋진 배우들의 열연과 감미로운 노래~,"몇년 전에 한번 보고
이번이 두번째 보는 그리스네요.
뮤지컬중 그리스가 가장 신나고 젊음의 에너지가 넘치는 작품이 아닌가 싶습니다.
역시 이번에도 잘생기고 늘씬한 배우들의 연기와 춤, 노래가
어우러져 눈과 귀과 즐거운 시간이 되었습니다.
다만, 무대가 작은 것이 조금은 흠이네요."
136,4,ai***예매자,2014.09.22,조회 24,"공감 0
공감하기",^^,^^
137,4,sweetaro***예매자,2014.09.21,조회 67,"공감 0
공감하기",좋은 노래와 함께한 뮤지컬,"Summer Night, Freddy, My Love은 평소에도 좋아하던 노랜데

신나는 뮤지컬과 함께 노래를 들을 수 있어서 좋았습니다.

배우들도 다 잘생겼어요>ㅅ<"
138,4,***예매자,2014.09.21,조회 37,"공감 0
공감하기",재밌어요,재밌네요 친구랑 둘이서 깔깔 웃으며 즐겁게 봤네요
139,5,kidd***예매자,2014.09.21,조회 46,"공감 0
공감하기",좋아요~,"대학로에서 처음 본 뮤지컬로 그리스를 봤습니다.
대학로의 다른 공연장과는 다르게 공연장인 유니플렉스 자체는 무척 깔끔하고 시설도 좋았구요.
공연자체도 역시 소문과 다르지 않게 재미있고 즐거웠습니다."
140,5,***예매자,2014.09.19,조회 65,"공감 1
공감하기",좋아요,"좋아요
감사합니다."
141,4,gpwjd***예매자,2014.09.18,조회 117,"공감 0
공감하기",뮤지컬 그리스 후기!,"지난주말 그리스를 보고왔어요.
배우들 연기도 좋고 재미있게 봤는데
초등학생 관람자가 정말정말 많았어요.
초등학생이 볼 주제는 아닌것 같은데 좀 걱정되더라구요...
아무튼 뮤지컬 그리스 재미있게 봤습니다!"
142,4,ohj3***예매자,2014.09.16,조회 241,"공감 0
공감하기",또다시,"또 다시 엉덩이를 보고 왔습니다...
전에 봤을때 보다도 재미있게 봤네요..
이날 고은성 배우님이 나이 물어보고 사과도 하고ㅎㅎㅎ
간만에 다시 보니 재미있습니다~"
143,5,py0***예매자,2014.09.16,조회 171,"공감 1
공감하기",대박대박공연,"배우들의 에너지 , 열정 ,호흡 ,자세 한마디로 대박이었어요
퍼포먼스를 선보이면서 배우분들의 구슬린 땀, 참 인상깊게 봤구요.
저도 언젠가는 이런 배우가 되고싶다는 생각을 갖게되는 계기가 되었습니다.

그리스 파이팅!!"
