,id,date,rating,views,like,title,text
0,5,fjqmx***예매자,2022.09.04,조회 28,"공감 0
공감하기",늦게 본게 아쉬운 공연,미리 알았더라면 더 많이 봤을 공연
1,5,ter***예매자,2022.08.29,조회 21,"공감 0
공감하기",사랑,"사랑이 뭘까요.
오랬동안 기억하고 생각하고 있어요."
2,5,pa***예매자,2022.08.29,조회 17,"공감 0
공감하기",안돼 가지가 제니,"크뤼거 선생니뮤ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
월요일 한시에 다시 보기로 했잖아요
우리 다시 만나요
어디가요
저만 남겨두고 가지 마세요ㅠㅠㅠ"
3,5,nano9***예매자,2022.08.29,조회 23,"공감 0
공감하기",제니의 바다,자신의 바다에서 헤엄치는 제니에게 보내는 브라바
4,5,nano9***예매자,2022.08.29,조회 13,"공감 0
공감하기",마지막 4분,"마지막 4분의 연주만으로도 충분한 무대
현악기가 되기도 하고 타악기가 되기도 하는 피아노"
5,5,tjsdud***예매자,2022.08.29,조회 13,"공감 0
공감하기",마지막 연주 잊지 못해요,정말 잊지 못할 거예요 덕분에 행복했어요 포미니츠
6,4,pucka1***예매자,2022.08.27,조회 16,"공감 0
공감하기",포미니츠,강렬한 연기 강렬한 음악 섬세한 연출
7,5,mokim0***예매자,2022.08.25,조회 18,"공감 0
공감하기",나 눈물만 흘려..더 보고 싶다 포미니츠ㅠㅠ,나 눈물만 흘려..더 보고 싶다 포미니츠ㅠㅠ
8,5,mlsb0***예매자,2022.08.25,조회 11,"공감 0
공감하기",재밌어요,재밌어요
9,5,mlsb0***예매자,2022.08.25,조회 8,"공감 0
공감하기",재밌어요,재밌어요
10,5,mlsb0***예매자,2022.08.25,조회 4,"공감 0
공감하기",재밌어요,재밌어요
11,5,mlsb0***예매자,2022.08.25,조회 2,"공감 0
공감하기",재밌어요,재밌어요
12,5,mlsb0***예매자,2022.08.25,조회 2,"공감 0
공감하기",재밌어요,재밌어요
13,5,mlsb0***예매자,2022.08.25,조회 4,"공감 0
공감하기",재밌어요,재밌어요
14,5,mlsb0***예매자,2022.08.25,조회 3,"공감 0
공감하기",재밌어요,재밌어요
15,5,mlsb0***예매자,2022.08.25,조회 3,"공감 0
공감하기",재밌어요,재밌어요
16,4,jsno***예매자,2022.08.24,조회 21,"공감 0
공감하기",뮤덕이라면 한번 봐야할 뮤지컬,"뮤덕이라면 꼭 봐야할 뮤지컬입니다

집중도가 떨어질수도 있는 부분도 있지만

심혈을 기울여 말하고자하는 메세지가 확실하도록 잘 짜여진 공연이라는 생각이 들었어요

다음 공연때 또 보고싶네요"
17,5,miniatt***예매자,2022.08.22,조회 14,"공감 0
공감하기",인상깊게 보고 왔습니다,"모든 배우가 아 별로인 배우도 있었지만 대체적으로 좋았습니다. 스토리, 연출, 넘버 다 좋네요. 또 보고 싶습니다."
18,4,fote***예매자,2022.08.22,조회 21,"공감 0
공감하기",연출이 대단한 극,너무너무 잘 봤습니다. 스토리라인은 단순해서 아쉬웠는데 연출이 대박이네용
19,4,Lej***예매자,2022.08.22,조회 12,"공감 0
공감하기",......,A bit too dramatic for my taste
20,5,litha***예매자,2022.08.22,조회 8,"공감 0
공감하기",정말,아름다운이야기였어요......
21,5,herna***예매자,2022.08.22,조회 10,"공감 0
공감하기",최고,담번에도 이배우들주세요
22,5,ding***예매자,2022.08.22,조회 10,"공감 0
공감하기",행복했어요,"너무나도 좋은 공연 잘 봤어요
막공이 끝나서 아쉽지만
다음을 기약합니다"
23,4,chdud***예매자,2022.08.22,조회 11,"공감 0
공감하기",엔딩여운이 ㅜㅜ,마지막씬 여운이 큰 공연이었어요
24,5,gosh***예매자,2022.08.22,조회 8,"공감 0
공감하기",최고,서영제니 너무너무 잘해요ㅠㅠㅠㅠ 덕분에 재밌게 관람했습니다
25,5,soyun1***예매자,2022.08.22,조회 10,"공감 0
공감하기",재밌어요,"내용도 배우님들도 모두 최고ㅠㅠㅠㅜ
막공날에 간 게 너무 아쉬웠습니다ㅜㅜㅜㅜㅜㅠ"
26,5,dkdl5***예매자,2022.08.22,조회 10,"공감 0
공감하기",삼연 얼른 와주세요,이 배우들 그대로 꼭… 다시 보고싶어요
27,5,dkrktqh0***예매자,2022.08.19,조회 16,"공감 0
공감하기",단 4분.,"진짜 강렬하게 기억에 남는 뮤지컬
진짜 4분이라는 게 얼마나 대단한가 느껴지는 무대"
28,4,kyuhi***예매자,2022.08.18,조회 19,"공감 0
공감하기",주연 배우분들 연기가~,너무 훌륭했습니다!! 지난 시즌 안 본 게 아쉽네요 ㅠ
29,4,eun***예매자,2022.08.18,조회 16,"공감 0
공감하기",좋아요,"마지막 ' 브라보 ' 가 머리에서 떠나질 않아요...
마치 내가 뮤지컬 속 피아노 연주를 감상하는 관객이 된 기분..."
30,5,sea4***예매자,2022.08.18,조회 17,"공감 0
공감하기",연출이 대단해요,또 보고 싶어요...
31,5,coorocr***예매자,2022.08.18,조회 12,"공감 0
공감하기",재밌어요,서로에게 변화를 주는 두 사람의 만남과 강렬한 4분이 인상적이었어요
32,5,coorocr***예매자,2022.08.18,조회 11,"공감 0
공감하기",4분,서로에게 변화를 주는 두 사람의 만남과 강렬한 4분이 인상적이었어요
33,5,coorocr***예매자,2022.08.18,조회 11,"공감 0
공감하기",포미니츠,서로에게 변화를 주는 두 사람의 만남과 강렬한 4분이 인상적이었어요
34,5,coorocr***예매자,2022.08.18,조회 11,"공감 0
공감하기",재미있었어요,"제니와 크뤼거의 관계가 좋았어요.
전에는 좀 더 미묘하게 거리를 둔 관계였었고 그 관계성을 좋아했는데.. 재연은 많이 다른 내용이어서 재미있게 봤습니다.
하지만 제니가 마음을 너무 여는 과정이 급하게 진행된다는 느낌이었어요. 시간이 흐른다 한들 그렇게 쉽게 마음을 열 것 같은 인물이 아니었는데도 한 장면만에 훅 달라져서 받아들이기가 어려웠습니다."
35,5,coorocr***예매자,2022.08.18,조회 10,"공감 0
공감하기",재미있어요!,"제니가 크뤼거에게 마음을 열어가는 과정이 좋았어요.
전에는 좀 더 미묘하게 거리를 둔 관계였었고 그 관계성을 좋아해서 아쉬운 부분들이 있었지만 재연은 또 다른 내용이어서 재미있게 봤습니다."
36,5,coorocr***예매자,2022.08.18,조회 7,"공감 0
공감하기",재밌어요,서로에게 변화를 주는 두 사람의 만남과 강렬한 4분이 인상적이었어요
37,5,coorocr***예매자,2022.08.18,조회 8,"공감 0
공감하기",즐거운 시간,서로에게 변화를 주는 두 사람의 만남과 강렬한 4분이 인상적이었어요
38,5,coorocr***예매자,2022.08.18,조회 9,"공감 0
공감하기",마지막 4분,피아노가 무대 위에 있는 게 좋았고 또 그걸 배우들이 연주해서 더 좋았습니다.
39,5,coorocr***예매자,2022.08.18,조회 7,"공감 0
공감하기",정말 좋아요,"정말 좋았어요.

인물들이 주는 메시지도 좋았습니다."
40,5,coorocr***예매자,2022.08.18,조회 6,"공감 0
공감하기",재밌어요,이런 여성 캐릭터도 이야기도 흔치 않아서 재밌었어요
41,5,coorocr***예매자,2022.08.18,조회 5,"공감 0
공감하기",재밌어요,서로에게 변화를 주는 두 사람의 만남과 강렬한 4분이 인상적이었어요
42,5,thdud8***예매자,2022.08.18,조회 8,"공감 0
공감하기",벅차오르는 공연이에요,"막공이라 그런지 첫 넘버부터 눈물이 나더라구요
봉련크뤼거, 재아제니
정말 쉽지 않은 극이셨을 것 같은데 덕분에 벅차는 시간 보내고 갑니다!!! 인천공에서 만나요"
43,4,mak***예매자,2022.08.18,조회 11,"공감 0
공감하기",마지막 4분의 전율,회상 속 젊은 친구와 현재 모습의 내가 만나는 모습이 무척이나 인상 깊었습니다. 정동극장도 예쁘고 뮤지컬도 좋아서 친구들과 행복한 시간 보내고 왔어요. 소극장에서 배우들의 호흡소리까지 느껴지는 생기있는 공연이 넘 감사하네요. 열연해준 배우님들 넘 사랑합니다!
44,5,sola***예매자,2022.08.17,조회 9,"공감 0
공감하기",배우들의 열연이 인상적,"배우들의 열연이 인상적입니다.
막공 보길 잘했어"
45,5,qufaudrl***예매자,2022.08.17,조회 14,"공감 0
공감하기","결코 가볍지 않은 두 주인공의 비밀, 사랑",서사가 생각보다 촘촘했던 뮤지컬. 서로 정말 다르게 느껴졌던 두 주인공이 공연의 마지막으로 향할수록 정말 비슷하게 느껴졌다.
46,5,ojb***예매자,2022.08.17,조회 12,"공감 0
공감하기",경이롭다,어쩌다보니 막공날 자첫을 하게 되었는데 정말 보길 잘했다는 생각이 든다.
47,5,escado5***예매자,2022.08.16,조회 14,"공감 0
공감하기",너무 좋았어요..ㅜㅡㅜ,여러번 울컥하면서 봣어요
48,5,chihaya1***예매자,2022.08.16,조회 14,"공감 0
공감하기",최고,너무 최고
49,5,tjsalsw***예매자,2022.08.16,조회 17,"공감 0
공감하기",마지막까지 감사했습니다.,마지막까지 최고의 무대 만들어 주셔서 감사합니다.
50,5,tjsalsw***예매자,2022.08.16,조회 16,"공감 0
공감하기",배우님들 최고...,배우님들 최고...
51,5,thor2***예매자,2022.08.16,조회 12,"공감 0
공감하기",좋았습니다!!!,마지막4분의 진한여운이였어요.
52,5,sakim0***예매자,2022.08.16,조회 15,"공감 0
공감하기",인천공연,인천공연도 보러가고싶어졌어요..
53,5,sakim0***예매자,2022.08.16,조회 14,"공감 0
공감하기",막공,"한재아 이봉련 배우님 막공이었어요
배우님들이 모든 걸 쏟아내시는데 저도 같이 울었습니다
함께 간 친구도 큰 감동을 받았대요
친구와 함께 좋은 뮤지컬로 잊지 못할 추억 만들 수 있게 해주셔서 감사합니다"
54,5,sakim0***예매자,2022.08.16,조회 17,"공감 0
공감하기",이렇게 아쉽게,"결국 다시 봤습니다..! 이렇게 아쉽게 보낼 수가 없어서요ㅠㅠ
온다 그 사람이 나 있는 곳으로 천천히 그러나 반드시 라는 가사가 나오는 넘버 들으면서 정말 많이 울었던 것 같아요 배우님들 모두 연기를 너무 잘하셔서 소름돋았어요ㅠ
그리고 넘버들 멜로디는 단순한데 그 단순한 멜로디를 채우는 섬세한 가사들이 돋보이는 작품이네요ㅠㅠ 그래서 오히려 그 단순한 멜로디들이 더 아름답게 느껴졌어요!
좋은 뮤지컬 만들어주셔서 감사합니다!"
55,5,sakim0***예매자,2022.08.16,조회 11,"공감 0
공감하기",치유와 위로의 뮤지컬,거의 막공 무렵에 이 작품을 처음 봤다는 게 아쉬울 정도로 완성도 높은 좋은 작품이었어요. 울림을 주는 공연이네요.
56,5,pur9***예매자,2022.08.16,조회 12,"공감 0
공감하기",좋아요,제니 에너지가 엄청납니다!!!!
57,5,hores***예매자,2022.08.16,조회 10,"공감 0
공감하기",포미니츠,포미니츠 최고
58,5,hores***예매자,2022.08.16,조회 8,"공감 0
공감하기",포미니츠,포미니츠
59,5,hores***예매자,2022.08.16,조회 8,"공감 0
공감하기",포미니츠,포미니츠
60,5,hores***예매자,2022.08.16,조회 6,"공감 0
공감하기",포미니츠,포미니츠
61,5,hores***예매자,2022.08.16,조회 5,"공감 0
공감하기",포미니츠,포미니츠 사랑해
62,5,hores***예매자,2022.08.16,조회 6,"공감 0
공감하기",포미니츠,삼연 급해요
63,4,bluewate***예매자,2022.08.15,조회 17,"공감 0
공감하기",나쁘지않았음,대체적으로 좋았음.한재아님 연기가 멋졌어요.근데..내용이 왠지 뻔한 느낌이랄까요.요새 대학로에 올라오는 극들과 큰 차이가 없네요..
64,5,yoosi000***예매자,2022.08.15,조회 21,"공감 0
공감하기",모든 넘버가 좋았던 포미니츠,"좋아하는 피아노와 뮤지컬을 함께 볼 수 있다기에 무작정 예매하고 갔던 뮤지컬 포미니츠였다. 평소 유튜브를 통해 알았던 김경민 피아니스트가 있다니 반가웠다. 역시 피아노 연주는 최고였다.
회상 씬도 있고 시간의 변화가 자주 있는데 이를 배우분들의 연기로 쉽게 따라갈 수 있었다. 무엇보다 배우분들의 성량이 최고다. 유튜브에도 포미니츠 넘버가 있지만 역시 직접 가서 보는게 최고였다. 막공 있는 주에 처음 봤지만 막공까지 3번 본 건 안 비밀.
무엇보다 재아제니의 연기와 넘버를 부르는 성량이 최고였다. 봉크와의 주고 받는 대화에서 느껴지는 짱짱함!! 역시 최고였다. 많은 사람들에게 추천하고 싶은 뮤지컬은 정말 오랜만이다. 서울 공연이 막을 내려서 아쉽지만 인천도 가서 보고 싶을 정도로 아직도 귀에 맴돌아서 아쉽지만 유튜브 넘버라도 계속 들어야지... 재아마리아(한마리아?)도 꼭 보러갈게요!!!!"
65,5,gabe0***예매자,2022.08.15,조회 10,"공감 0
공감하기",포미니츠,마지막공연 너무 아쉽고 또 보고싶어요. 재아제니와 봉련크뤼거 다음에도 꼭 와주세요!!
66,5,dydgh6***예매자,2022.08.15,조회 9,"공감 0
공감하기",최고의 공연!,재밌게 봤습니다.
67,5,dydgh6***예매자,2022.08.15,조회 11,"공감 0
공감하기",재밌어요,힐링극 포미니츠 다음 시즌이 기다려집니다.
68,5,heeseon0***예매자,2022.08.15,조회 9,"공감 0
공감하기",마지막연주,마지막연주퍼포먼스만으로도 다한다
69,5,sin7***예매자,2022.08.15,조회 19,"공감 0
공감하기",처음 본 포미니츠가 막공이어서 행복했어요,모든 배우와 스탭들이 이 공연에 많은 애정을 갖고 임한다는 걸 느꼈고 관객들도 이 작품에 대한 사랑이 얼마나 컸는지 느껴지는 소중한 공연이었습니다. 다음 시즌에 또 보고싶어요.
70,5,m_s_0***예매자,2022.08.15,조회 10,"공감 0
공감하기",포미니츠,좋은 공연이었습니다 마지막 4분이 인상적이에요
71,5,tlsgk***예매자,2022.08.15,조회 12,"공감 0
공감하기",최고의 4분!!,마지막 최고의 4분 다음 시즌을 기대합니다~
72,5,thor2***예매자,2022.08.15,조회 11,"공감 0
공감하기",최고였어요,다음에도 또보고싶습니다ㅜㅜ
73,5,uuuo***예매자,2022.08.15,조회 9,"공감 0
공감하기",굿,너무나도 좋은 공연입니다
74,5,peril***예매자,2022.08.15,조회 23,"공감 0
공감하기",그러나 그럼에도 너의 문을 열어라,"배우들이 너무 잘해 줘서 그저 감사한 시간이었다. 크나큰 상실을 겪고 자기혐오와 죄책감으로 얼룩졌어도, 결국에는 떠나간 이를 그리며 오로지 그를 위해 다시 일어나 살아가기로 결심하는 두 사람의 이야기. 군데군데 날것이다 못해 불쾌한 연출들이 존재하고 특정 캐릭터들의 비중 분배에 여전히 아쉬움도 남지만, 그 모든 것을 상쇄할 만큼 제니와 크뤼거의 연대와 성장이 강렬한 메시지를 준다. 다음에 돌아올 땐 부디 더 좋은 극으로 발전해 있길, 그리고 하루빨리 삼연이 돌아오길 바라 본다."
75,5,ty1***예매자,2022.08.15,조회 11,"공감 0
공감하기",재미있어요,감동입니다 추천합니다 강추합니다 재미있어요 감동입니다 좋은 공연입니다
76,5,blacksky***예매자,2022.08.15,조회 10,"공감 0
공감하기",잘봤습니다,마지막 4분이 정말 기억에 남네요
77,5,owor0***예매자,2022.08.15,조회 13,"공감 0
공감하기",짱,봉째는전설이다
78,5,injec***예매자,2022.08.15,조회 21,"공감 0
공감하기",극은 아쉽지만,훌륭한 연기력의 배우들로 꽉차는 무대였어요
79,5,arumongs***예매자,2022.08.15,조회 21,"공감 0
공감하기","막공!
라이브 후기",서영제니 너무 좋아해서 + 막공이라 다녀왔는데 너어무 좋았어요 공연도 무대인사도...크뤼거 선생님 ㅠㅠㅠ 이히 리베 디히!!!
80,5,tjsdud***예매자,2022.08.15,조회 12,"공감 0
공감하기",최고의 공연이었습니다,중간중간 서사가 아쉬운 부분이 있지만 넘버도 좋고 사랑했던 공연이에요
81,5,tmdgml***예매자,2022.08.15,조회 14,"공감 0
공감하기",포미니츠 짱짱맨,"극 너무 좋았어요...
연기들도 구멍 하나 없고...
흠이 있다면 공연 시간.... 8시로 다시돌아와~~~"
82,5,qhshqhsh***예매자,2022.08.15,조회 16,"공감 0
공감하기","4분의 전율
라이브 후기","어두운 극 분위기 속에 잘 녹아드는 낮은 채도의 조명, 의상, 구조물들이 인상적. 포그와 조명으로 암전을 만들어내는게 신기했고 공연 내 무대를 거의 떠나지 않는 크뤼거와 제니 두 배우의 열연이 대단했음. 마지막 4분, 발을 구르며 현을 뜯으며 타건하는 두 예술가의 연주는 오랫동안 기억에 남을 것 같다."
83,5,tjsdud***예매자,2022.08.15,조회 12,"공감 0
공감하기",마지막 연주가 최고에요,마지막 4분이 정말 예술이에요 보내기 아쉬운 극
84,5,arumongs***예매자,2022.08.15,조회 13,"공감 0
공감하기",믿보배,봉련 크뤼거 그리고 서영 제니 사랑합니다...정동극장을 쩌렁쩌렁 울리는 성대 열일 감사합니다...빨리 오슷 나왔으면 좋겠어요 제발
85,5,eun***예매자,2022.08.15,조회 11,"공감 0
공감하기",마지막 연주 장면 정말 인상적이예요,사실 내용은 잘 모르겠어요 특히 제니는 고통을 겪었고 겪고 있다는 건 알겠지만 왜 그렇게 되었는지 잘 설명해 주지 않는다는 생각이 들었어요 특히 아버지와의 갈등이 큰 줄기인 거 같은데 그를 왜 그렇게까지 싫어하는지 잘 이해가 되지 않아서..(영화를 보면 이해가 될까요) 그렇지만 배우분들 연기가 너무 좋고 마지막 연주 장면이 너무 충격적일정도로 인상적이어서 개운하게 극장을 나설 수 있었던 거 같아요
