,id,date,rating,views,like,title,text
921,5,snl***예매자,2017.08.12,조회 1703,"공감 10
공감하기","탭댄스란 이런것!
라이브 후기","브로드웨이는 처음이었다!
극의 50%이상이 탭댄스로 구성되있다.
배우들 진짜 힘들겠다ㅠ 다리떨어저나가겠다ㅠ싶을정도로 격한안무...
탭댄스라 누가틀리면 딱 티가 나는데 연습을 얼마나 하신건지....
딱딱딱 맞아서 보는재미가 있었다ㅎ
그래서 앙상블여배우분들이 저렇게 마른건가....싶기도하고..ㅎㅎ
나도 탭댄스배워볼까...살빠지게..이런생각이 들었다..ㅋㅋ

중간중간 코믹요소도 있고, 춤도 멋지고!
무엇보다도 이종혁배우님 노래하시는거 들어서 너무좋다♡
여주인공인 오소연배우님 처음 뵜는데 작은체구에서 뿜어지는 에너지가...!! 발재간도 현란하고!
22명의 남여앙상블 배우분들도ㅎ

디큐브시티도 처음 가봤고, 브로드웨이 42번지도 처음이고,
이렇게 많은 배우분들이 나오시는 공연도 처음이었지만! 성공적!이었다♡ 즐거웠던 시간♡"
922,5,back4***예매자,2017.08.12,조회 85,"공감 0
공감하기","모든 게 화려한 공연
라이브 후기","부모님과 함께 스트레스도 날리고 좋은 추억을 남기조가 이 뮤지컬을 봤습니다. 뮤지컬의 캐스팅, 의상, 탭댄스, 노래 모든 것이 정말 눈부셨어요.
탭댄스 소리가 명량 해서 탭댄스가 가장 기억에 남아요.
중간중간에 유머스런 대사도 나와서 웃었고 좀 오글거리는 대사들도 있어서 웃음도 나왔네요.또. 캐스팅들의 발소리가 공연을 재미있게 해 준 것 같습니다. 중학교2학년인 저도 공연을 보고 저도 탭댄스를 배워보고 싶단 생각이 들었습니다"
923,3,a12***예매자,2017.08.12,조회 385,"공감 9
공감하기","중간중간 졸았어요.
라이브 후기","열심히 연기하신 배우님들께 죄송한 말씀이지만
갈수록 졸리고 2부에서는 지루하고..
이 극의 매력이 화려함인거같긴 한데
스토리가 뚝뚝 끊기니까 막 하염없이 잠이오더군요.
도둑은 왜 나온건지 왜 죽은건지 모르겠고
분장실 뒤에서 노래가르쳐 주는 부분도 왜 필요한 장면인지 잘 못느꼈어요. 그 부분이 가장 졸렸어요.
그리고 페리 역할 맡으신 배우님 너무 매력이 없었어요.
주인공감이 아니신듯..
이종혁씨도 첨에는 되게 멋있다고 생각했는데
얼마 없는 노래부분이 성량에서 뮤지컬 배우들과 차이가 지니까 좀 개운함이 없게 느껴지더라구요.

록키호러쇼에서 전예지씨 인상깊게 봤는데
공연 끝나고 보니까 다른 회차에서 페기로 나오시더라구요. 제가 이번에 좋아하는 캐스팅을 빗겨가서 이렇게 아쉬운것도 있는것 같고..
결론은 스토리 캐스팅 다 아쉬웠어요.
근데 그 애니랑 드록? 다리부러진 그분은 되게 매력있게 잘 봤네요."
924,3,kiss***예매자,2017.08.12,조회 234,"공감 0
공감하기",이제는 고전,"타임새일덕에 볼 수있었네요.
촤근 본 공연중에
무대위 배우들의 운동량이 제일 많이 필요해 보이는 작품.
어린 남경주배우의 빌리가 계속 그리웠습니다."
925,4,***예매자,2017.08.12,조회 153,"공감 0
공감하기",뮤지컬 브로드웨이 42번가 시간가는 줄 모르고 봤습니다,"8시에 시작해서 11시 가까이 되서 끝났는데
정말 시계를 보기 전까지 그만큼 시간이 지난 줄 몰랐어요
한시간이나 지났을 까 싶었는데 ~
그만큼 시간 가는 줄 모르게 재밌답니다
아주 신났습니다 :)

누가 최근에 가장 신나게 보낸 시간을 물으면 주저하지 않고
뮤지컬 브로드웨이 42번가를 본 것이라고 말 할 것 같아요.

화려한 무대와 배우들의 뛰어난 춤과 노래 실력
또 코러스들과의 환상적잉 궁합은
왜 다들 이 공연을 추천하는지 느끼게 해줬습니다

특히 메기의 익살스러운 연기가 웃음까지 주니, 정말 완벽했습니다"
926,4,darkk***예매자,2017.08.12,조회 165,"공감 1
공감하기",브로드웨이42번가,"유쾌한 뮤지컬이였다. 탭댄스와 코믹연기들이 볼만하고. 배우들도 노래 잘해사 나쁘지는 않았다.
아쉬운점은 막 꽂히는 뮤지컬 넘버는 없었다!
그래도 전수경 최정원배우님의 코믹연기 역시짱!!
누구나 갖고싶은 꿈들!"
927,4,siniy***예매자,2017.08.12,조회 108,"공감 0
공감하기",재밌어요,배우들의 열정적인 연기와 아이디어가 돋보이는 적절한 무대 사용으로 화려하고 볼거리 많은 공연이었습니다 줄리안 역의 김석훈 배우의 대사전달력이 인상깊었습니다
928,3,dhshin***예매자,2017.08.12,조회 432,"공감 8
공감하기","다시 보러 가고 싶은 이유
라이브 후기","난생처음 보는 브로드웨이 42번가 뮤지컬, 정가 R석으로 봤습니다. 눈호강 귀호강 제대로 너무 즐거웠습니다. 탭댄스 퍼포먼스 너무너무 훌륭하고, 앙상블 하모니도 넘나 좋았습니다. 특히 최정원 배우님! 어쩜 그렇게 포스있으십니까~ 진정한 무대 카리스마에 황홀하게 압도당했었습니당!! 최고최고~ 하지만 문제는, 유쾌한 공연을 너무 심하게 만드시는 한 분이 존재하셨다는 건데요. 김석훈 배우님ㅠㅠ 설마설마 했는데 너무 하신거 아닙니까? 왜 그러셨어요ㅠㅠ 연습 파이팅하신거 맞아요?! 뮤지컬배우들 틈에 계셔서 더 안쓰러웠던건가... 도대체 이종혁 배우는 같은 역할을 어찌하는지 궁금하게 만들려는 고도의 마케팅요법은 아니시죠? 저 진짜 김석훈 배우에게 깜짝 놀라서, 이종혁 배우의 줄리안 마쉬 보러 한 번 더 관람하러 갈까 진지하게 고민해봅니다."
929,5,sok***예매자,2017.08.12,조회 120,"공감 1
공감하기","브로드웨이최고~
라이브 후기","최정원님의하드캐리너무멋있었구,
단단한내공의아우라가느껴졌어요!
다른캐스팅으로보고또봐도
설레고재밌었답니다
좋은공연보여주셔서감사합니다"
930,5,mihee1***예매자,2017.08.12,조회 111,"공감 1
공감하기",너무 사랑스럽고 넘 잼있어요~^_^,"말로만 듣던 ""브로드웨이 42번가"" 공연을 드디어 봤어요~ 봤어요~ ^__^
결론부터 말하자면.. 정말 넘 넘 잼있었고 또 넘 넘 잼있었고 또 넘 넘 잼있었어요~ ^^

너무 너무 사랑스러웠던 해선, 소연배우님
너무 너무 멋있었던 (살짝 느끼함도 있었지만 ^^) 종혁,에녹배우님
그리고 많은 배우님들....... ^^

배우님들 호흡도 너무 좋았고, 무대도, 음악도, 연기도 무엇하나 부족하거 없이 다 다 다 좋았습니다.
그중 무엇보다 가장 좋았던건... 배우님들의 탭댄스.... 공연 보는 내내 입을 다물지 못했어요.
배우님들 다리는 괜찮으신거죠??? 공연 끝날때까지 계속 연습 연습 연습 하실텐데..... 너무 고생 많으세요... 응원하겠습니다. (화이팅!!! 화이팅!!)

곧 다시 디큐브로 고고 하겠습니다. ^^"
931,4,jno***예매자,2017.08.12,조회 96,"공감 0
공감하기","너무 멋졌어요
라이브 후기","화려한 의상과 탭댄스가 정말 인상적이었습니다.
속이 후련해지는 기분이었어요. 좋은 공연이었습니다^^"
932,4,skylovel***예매자,2017.08.11,조회 98,"공감 0
공감하기",잘 봤습니다.,"오랜만에 뮤직컬을 보니 즐거웠습니다.

다음번에 또 볼 수 있으면 좋겠네요"
933,5,riny***예매자,2017.08.11,조회 80,"공감 0
공감하기",재밌어요,최고에요
934,5,siri7***예매자,2017.08.11,조회 106,"공감 0
공감하기",한여름밤의 유혹적인 탭탠스,"5년전에 관람하고 아주 오래간만에 브로드웨이 42번가를 만났습니다

어느 좌석에서나 잘보이는 디큐브아트센터인데다가
앙상블등의 탭탠스는 너무나도 눈과 귀를 즐겁게 했습니다

하나의 주인공이 아닌 모두가 주인공인 공연을 다시 보니 행복하더군요

모두가 주인공인 브로드웨이 42번가 추천합니다!!"
935,5,sdj***예매자,2017.09.05,조회 2166,"공감 5
공감하기",베스트뭐! 말이 필요없다! 최고다,"뮤지컬을 너무 좋아하는 나로서 그동안 수많은 뮤지컬을 좋은 자리에서 보아왔다.
이제까지의 뮤지컬들도 모두 좋았지만 브로드웨이 42번가는 달랐다.
일단 배우들의 연기, 춤, 의상, 표정, 노래까지 어느 하나 빠짐없이 완벽했고
굳이 이번 뮤지컬을 한단어로 정리해본다면 화려함이라고 할 수있을 것같다.
긴 런닝타임동안 단 한순간도 눈을 뗄 수 없었고 지루할 틈없이 뮤지컬이 끝나버려 아쉽기까지했다.
특히나 이번 뮤지컬은 아예 뮤지컬을 처음보는 친구와 함께보았는데
친구가 내가 왜 뮤지컬을 좋아하는지 알겠다며 자기도 이제부터는 뮤지컬을 보러다닐것같다고
심지어 뮤지컬까지 추천받아갔다. 이말인 즉슨 입문자에게도 아주아주 좋은 뮤지컬임에 틀림이 없다.
늘 느끼는 것은 주연배역의 배우들도 훌륭하지만 서브해주는 조연배역 배우들은 무대에 생기를 넣어주시는 분들 같다. 주연배우들이 감동코드를 선사한다면 조연배우들은 웃음을 선사한다. 항상 최선을 다해 연기해주시는 배우분들께 감사하다."
936,5,snl***예매자,2017.08.12,조회 1703,"공감 10
공감하기","베스트탭댄스란 이런것!
라이브 후기","브로드웨이는 처음이었다!
극의 50%이상이 탭댄스로 구성되있다.
배우들 진짜 힘들겠다ㅠ 다리떨어저나가겠다ㅠ싶을정도로 격한안무...
탭댄스라 누가틀리면 딱 티가 나는데 연습을 얼마나 하신건지....
딱딱딱 맞아서 보는재미가 있었다ㅎ
그래서 앙상블여배우분들이 저렇게 마른건가....싶기도하고..ㅎㅎ
나도 탭댄스배워볼까...살빠지게..이런생각이 들었다..ㅋㅋ

중간중간 코믹요소도 있고, 춤도 멋지고!
무엇보다도 이종혁배우님 노래하시는거 들어서 너무좋다♡
여주인공인 오소연배우님 처음 뵜는데 작은체구에서 뿜어지는 에너지가...!! 발재간도 현란하고!
22명의 남여앙상블 배우분들도ㅎ

디큐브시티도 처음 가봤고, 브로드웨이 42번지도 처음이고,
이렇게 많은 배우분들이 나오시는 공연도 처음이었지만! 성공적!이었다♡ 즐거웠던 시간♡"
937,4,kjm4***예매자,2017.08.11,조회 105,"공감 0
공감하기",볼거리 넘치는 즐거운 공연,"볼거리가 넘치는 즐거운 공연이였습니다.
특히 탭댄스 위주의 극 전개로 신나고 활기찬 에너지를 계속 받았고
인물마다 행복하고 즐거운 에너지로 한시도 눈을 땔 수 없었던 공연.
특히나 코러스들의 박력넘치는 에너지가 너무 좋았습니다.
연습기간동안 흘린 값진 땀이 느껴졌습니다.
좋은공연 감사합니다."
938,4,***예매자,2017.08.11,조회 82,"공감 0
공감하기",좋은 공연이었어요,의상보는 재미가 있었던 공연
939,4,muz8***예매자,2017.08.11,조회 281,"공감 0
공감하기",탭댄스라 하면 여름에 듣는 게 시원하다지만 사실,"추운 지방에서 발 동동 구르는 데서 비롯되어 여러 문화가 융합되어 생긴 춤이라 한다. 그렇지만
사실 듣고 나면 시원한 맛도 있다. 배우들은 땀을 많이 흘리고 다치기도 할 터인데, 웃는 얼굴 하고 있으니 짠하기도 하다
어쩌다 보니 매년 보게 되었는데, 매년 봐도 재밌는 것은, 스토리, 음악, 춤, 배우들 등 모든 것이 완벽하기 때문 아닐까!"
940,3,sadsalsa0***예매자,2017.08.11,조회 151,"공감 0
공감하기",잼나요,오랜만에웃고 재미있어요
941,3,nightne***예매자,2017.08.11,조회 172,"공감 0
공감하기",탭댄스가 화려한 뮤지컬,"전체적으로 노래보다는 대사가 매우 많았던 뮤지컬..

남는 넘버는 없지만.. 탭댄스 만큼은 배우들 모두 멋졌습니다~"
942,5,mj7***예매자,2017.08.11,조회 90,"공감 0
공감하기",너무 잼있었어요,"회사 직원들과 관람..많이 웃고 박수 많이 치고 소리도 많이 질렀고 즐거운 시간이었습니다.

강추"
943,3,pucca1***예매자,2017.08.11,조회 207,"공감 3
공감하기",퍼포먼스가 돋보이는 쇼,"탭댄스만 기억에 남는 쇼.
스토리는 기대하지 않는게 좋다.
휴가철을 맞이해 할인 행사를 많이 하는 듯 하다.
다른 시기에 하는 공연에 비해 가족단위 혹은 단체 관람이 눈에 띈다."
944,5,superio***예매자,2017.08.11,조회 134,"공감 1
공감하기","와 정말 멋있어요.
라이브 후기",처음부터 끝까지 눈을 못 땠어요. 화려한 무대랑 의상이 눈을 사로잡고 배우들의 에너지가 무대에서 쏟아져 나오는 느낌이었어요. 탭댄스로 울려퍼지는 그 따가닥 소리가 딱딱 맞아서 뭔가 희열을 느꼈다고 해야하나?ㅎㅎㅎ 담번에 부모님 보여드리려구요. 굿굿!!
945,5,ywa***예매자,2017.08.10,조회 151,"공감 1
공감하기",추천~추천~주말에 한번 더 보러갑니다,"생동감 넘치는 배우들~
화려한 탭댄스~
웅장한 무대장치~
대형 뮤지컬 처음 관람했는데 완전 빠졌네요.
다른 배우들이 하면 어떤 느낌인지 궁금해
재관람갑니다.."
946,5,gomtangee0***예매자,2017.08.10,조회 168,"공감 0
공감하기",좋았어요!,"말로만 듣던 공연을 예약해 놓고 기다렸던 설레으로 찾아간 공연장..
생각했던 것 보다 공연장도 예약했던 좌석도 맘에 들어하시는
함께한 수녀님들과 시간 가는 줄 모르게 봤어요.
배우들의 흥겨운 탭댄스 리듬에 따라 발과 어깨가 절로 움직여지는 공연이었습니다.
보지 못한 다른 지인들에게도 추천합니다! ^^"
947,5,god10***예매자,2017.08.10,조회 129,"공감 0
공감하기",매우 짜릿했던 공연~!,"기회가 좋아서 할인받아 부모님 모시고 보게된 공연이었는데 각 챕터마다 흥겨운 탭댄스가 인상적이었고 여러명이서 음악에 맞춰 했던 신들은 아직도 생생하게 기억에 남아요~
다른 배우버전으로 다시보고싶네요^^"
948,5,god10***예매자,2017.08.10,조회 113,"공감 0
공감하기",환상적인 탭댄스~! 무더운여름 더위가 날아가요~,"기회가 좋아서 할인받아 부모님 모시고 보게된 공연이었는데 각 챕터마다 흥겨운 탭댄스가 인상적이었고 여러명이서 음악에 맞춰 했던 신들은 아직도 생생하게 기억에 남아요~
다른 배우버전으로 다시보고싶네요^^"
949,5,gomtangee0***예매자,2017.08.10,조회 88,"공감 0
공감하기",좋았어요!,"말로만 듣던 공연을 보게 되어서 설레였던 기다림..
직접보니.. 시간 가는 줄 모르고 배우들의 탭댄스 소리에 흥이 절로나는 흥미있는 멋진 공연이었습니다.
다른 사람들에게도 추천합니다! ^^"
950,4,ssla0***예매자,2017.08.10,조회 164,"공감 2
공감하기",시원하다 경쾌하다 아름답다,늘씬한 미녀들이 탭댄스를 추는 광경은 마치 하늘에서 우박이 리듬에 맞춰 쏟아지는 것처럼 시원하다 말쑥한 청년들과 아리따운 아가씨들이 합동으로 칼군무 탭댄스를 추는 모습은 수십개의 다듬이 소리처럼 경쾌하다 색색의 드레스와 멋진 모자를 쓰고 등장하여 춤출 때 무대는 무지개빛 파도가 넘실대는 것처럼 아름답다
951,5,jeri***예매자,2017.08.10,조회 106,"공감 0
공감하기",여름에 어울리는 작품! 좋았어요~,"일단 눈호강한다는 표현이 제일 어울리는 공연입니다.
무대 의상부터 화려한 춤, 배우들의 열연까지 모든게 좋았습니다.
뮤지컬 배우들이야 말할 것 없고 김석훈씨의 카리스마 있는 저음과 멋진 비쥬얼, 자연스러운 연기도 좋았네요.(뮤지컬 배우들에 비해 춤과 노래만 살짝 아쉬움)"
952,5,sdj***예매자,2017.09.05,조회 2166,"공감 5
공감하기",베스트뭐! 말이 필요없다! 최고다,"뮤지컬을 너무 좋아하는 나로서 그동안 수많은 뮤지컬을 좋은 자리에서 보아왔다.
이제까지의 뮤지컬들도 모두 좋았지만 브로드웨이 42번가는 달랐다.
일단 배우들의 연기, 춤, 의상, 표정, 노래까지 어느 하나 빠짐없이 완벽했고
굳이 이번 뮤지컬을 한단어로 정리해본다면 화려함이라고 할 수있을 것같다.
긴 런닝타임동안 단 한순간도 눈을 뗄 수 없었고 지루할 틈없이 뮤지컬이 끝나버려 아쉽기까지했다.
특히나 이번 뮤지컬은 아예 뮤지컬을 처음보는 친구와 함께보았는데
친구가 내가 왜 뮤지컬을 좋아하는지 알겠다며 자기도 이제부터는 뮤지컬을 보러다닐것같다고
심지어 뮤지컬까지 추천받아갔다. 이말인 즉슨 입문자에게도 아주아주 좋은 뮤지컬임에 틀림이 없다.
늘 느끼는 것은 주연배역의 배우들도 훌륭하지만 서브해주는 조연배역 배우들은 무대에 생기를 넣어주시는 분들 같다. 주연배우들이 감동코드를 선사한다면 조연배우들은 웃음을 선사한다. 항상 최선을 다해 연기해주시는 배우분들께 감사하다."
953,5,snl***예매자,2017.08.12,조회 1703,"공감 10
공감하기","베스트탭댄스란 이런것!
라이브 후기","브로드웨이는 처음이었다!
극의 50%이상이 탭댄스로 구성되있다.
배우들 진짜 힘들겠다ㅠ 다리떨어저나가겠다ㅠ싶을정도로 격한안무...
탭댄스라 누가틀리면 딱 티가 나는데 연습을 얼마나 하신건지....
딱딱딱 맞아서 보는재미가 있었다ㅎ
그래서 앙상블여배우분들이 저렇게 마른건가....싶기도하고..ㅎㅎ
나도 탭댄스배워볼까...살빠지게..이런생각이 들었다..ㅋㅋ

중간중간 코믹요소도 있고, 춤도 멋지고!
무엇보다도 이종혁배우님 노래하시는거 들어서 너무좋다♡
여주인공인 오소연배우님 처음 뵜는데 작은체구에서 뿜어지는 에너지가...!! 발재간도 현란하고!
22명의 남여앙상블 배우분들도ㅎ

디큐브시티도 처음 가봤고, 브로드웨이 42번지도 처음이고,
이렇게 많은 배우분들이 나오시는 공연도 처음이었지만! 성공적!이었다♡ 즐거웠던 시간♡"
954,5,micro***예매자,2017.08.10,조회 114,"공감 0
공감하기",정말 잘봤습니다,기대를 맣이 안하고 봤는데 재밌게 봤어요
955,4,pka0***예매자,2017.08.10,조회 159,"공감 0
공감하기",정말 돈이 아깝지 않는 공연,탭댄스의 경쾌하고 신나는 리듬이 공연내내 즐거웠고 출현 한 배우들의 경쾌하고 발랄 한 목소리와 연기가 가장 마음에 들었습니다.특히 배혜선의 오버하는 연기는 재미있었고 김석훈의 멋진 목소리도 마음에 들었습니다
956,5,char***예매자,2017.08.10,조회 111,"공감 0
공감하기",여름에 시원하게 즐길 수 잇는 쇼뮤지컬!,"탭댄스 소리가 마치 소나기 소리처럼 들리더군요. 30명 정도 되는 앙상블들이 추는 탭군무에 완전 압도되었습니다. 화려하고 반짝거리는 의상들, 눈을 뗄 수 없는 춤들, 여름에 보기 딱 좋은 쇼뮤지컬이었습니다."
957,1,0112606***예매자,2017.08.10,조회 325,"공감 1
공감하기",..,..
958,5,sok***예매자,2017.08.10,조회 107,"공감 0
공감하기",더위에지칠때두근거리는기운을주는브로드웨이!,"배우님들의노력을눈앞에서느끼고
마음안으로도설레도록느꼈네요
더위에지친일상을위로받는단느낌
시간이지나는것도잊을만큼푹감상했어요
감사드립니다
탭댄스의경쾌한소리가아직도귀에생생한데
하루라도빨리
다시보러가겠습니다^^!
남은회차들도퐈이팅입니당!!!"
959,4,stepsoftomor***예매자,2017.08.10,조회 108,"공감 0
공감하기",여름에 딱맞는 시원한 쇼뮤지컬!,"생각보다 더 유쾌하고 재밌게 봤어요.
최정원 배우님의 아우라는 말할 것도 없고 오소연, 김경선, 에녹 배우님 덕에 정말 즐거웠네요.
커튼콜 때 막 내려가는 그 순간까지 춤추며 인사해주신 이종혁님도 짱짱!
그리고 무엇보다도 넘 힘들었을 앙상블 여러분 멋졌습니다ㅠㅠ"
960,5,Marblewa***예매자,2017.08.10,조회 74,"공감 0
공감하기",즐거워요!,너무나 즐거운 뮤지컬이예요~~~
961,1,***예매자,2017.08.10,조회 469,"공감 7
공감하기","프로이트 레이디와 구미환향
라이브 후기","완벽한 쇼 뮤지컬!
배우들의 열정과 정성이 느껴지는 탭댄스와 노래!
속의
pretty lady를 프로이트 레이디처럼 발음하고
음정박자 내내 불안하더니
마지막 금의환향을 구미환향 으로 마무리 짓은 안타까움...
조연이 주연이고 주연이 조연인 듯한 느낌이었습니다."
962,3,co***,2017.08.09,조회 347,"공감 1
공감하기",노래가 없는...,"탭댄스가 너무 인상적이였어요 배우님들 고생 많으셨어요
근데 이렇게 기억남는 넘버가 없는 공연은 첨인듯...
김석훈님 두번째 노래하실때 제발 아니길 바랬는데 그게 공연의 마지막 노래일줄은...
에녹님의 노래와 발랄한 연기 좋았고 전예지님의 노래가 더 듣고싶었던 공연이였네요
좋은 넘버 몇곡을 듣기위해 뮤지컬을 보는구나..새삼 생각하게 하는 공연이였어요"
963,4,hidoro***예매자,2017.08.09,조회 135,"공감 0
공감하기","재이있었어요~
라이브 후기",유쾌한 내용과 탭댄스가 일품이었습니다~노래가 좀더 풍성했으면 하는 아쉬움은 있지만 배우님들의 열연이 돋보였어요~
964,4,traveller***,2017.08.09,조회 172,"공감 0
공감하기",헐리우드 대중성의 집약,오프닝 무대 부터 관객의 귀와 눈을 사로잡는 화려한 군무와 스텝 소리!쉴틈없이 전개되는 스토리 라인을 따라가다보면 금새 막바지에 이르게 되는 공연!배우님들의 열정이 반짝이는 땀방울을 통해 전달된답니다.
